0,1,3
(1005,321,-66,-2)
(1003,322,-66,-2)
(1001,323,-66,-2)
(1000,323,-66,-2)
(998,324,-66,-2)
(996,325,-66,-2)
(994,326,-66,-2)
(992,327,-66,-2)
(990,327,-66,-2)
(988,328,-67,-2)
(987,329,-67,-2)
(985,330,-67,-2)
(983,331,-67,-2)
(981,331,-67,-2)
(979,332,-68,-2)
(977,333,-68,-2)
(976,334,-68,-2)
(974,334,-68,-2)
(972,335,-68,-2)
(970,336,-69,-2)
(968,337,-69,-2)
(966,337,-69,-2)
(964,338,-70,-2)
(962,339,-70,-2)
(960,339,-70,-2)
(959,340,-71,-2)
(957,341,-71,-2)
(955,341,-71,-2)
(953,342,-72,-2)
(951,343,-73,-2)
(950,343,-73,-2)
(948,343,-73,-2)
(946,344,-76,-2)
(944,344,-76,-2)
(942,345,-77,-2)
(940,345,-77,-2)
(938,346,-78,-2)
(936,346,-78,-2)
(934,347,-78,-2)
(932,347,-78,-2)
(930,347,-78,-2)
(928,348,-79,-2)
(927,348,-79,-2)
(925,349,-79,-2)
(923,349,-79,-2)
(921,349,-79,-2)
(919,350,-80,-2)
(917,350,-80,-2)
(915,350,-80,-2)
(913,351,-81,-2)
(911,351,-81,-2)
(909,351,-81,-2)
(907,352,-81,-2)
(905,352,-81,-2)
(903,352,-81,-2)
(901,352,-81,-2)
(899,353,-82,-2)
(897,353,-82,-2)
(895,353,-82,-2)
(893,354,-83,-2)
(891,354,-83,-2)
(889,354,-83,-2)
(887,354,-83,-2)
(885,354,-83,-2)
(883,355,-84,-2)
(881,355,-84,-2)
(879,355,-84,-2)
(877,355,-84,-2)
(875,356,-85,-2)
(873,356,-85,-2)
(871,356,-85,-2)
(870,356,-85,-2)
(868,356,-85,-2)
(866,356,-85,-2)
(864,356,-85,-2)
(862,356,-85,-2)
(860,356,-85,-2)
(858,356,-85,-2)
(856,356,-85,-2)
(854,357,-89,-2)
(852,357,-89,-2)
(850,357,-89,-2)
(848,357,-89,-2)
(846,357,-89,-2)
(844,357,-89,-2)
(842,357,-89,-2)
(840,357,-89,-2)
(838,357,-89,-2)
(836,357,-89,-2)
(834,357,-89,-2)
(832,357,-89,-2)
(830,357,-89,-2)
(828,357,-89,-2)
(826,357,-89,-2)
(824,357,-89,-2)
(822,357,-89,-2)
(820,357,-89,-2)
(818,357,-89,-2)
(816,357,-89,-2)
(814,357,-89,-2)
(812,357,-89,-2)
(810,357,-89,-2)
(808,357,-89,-2)
(806,357,-89,-2)
(804,357,-89,-2)
(802,357,-89,-2)
(800,357,-89,-2)
(798,357,-89,-2)
(796,357,-89,-2)
(794,357,-89,-2)
(792,357,-89,-2)
(790,357,-89,-2)
(788,357,-89,-2)
(787,357,-89,-2)
(785,357,-89,-2)
(783,357,-89,-2)
(781,357,-89,-2)
(779,357,-89,-2)
(777,357,-89,-2)
(775,357,-89,-2)
(773,357,-89,-2)
(771,357,-89,-2)
(769,357,-89,-2)
(767,356,-93,-2)
(765,356,-93,-2)
(763,356,-93,-2)
(761,356,-93,-2)
(759,356,-93,-2)
(757,356,-93,-2)
(755,356,-93,-2)
(753,356,-93,-2)
(751,356,-93,-2)
(749,355,-94,-2)
(747,355,-94,-2)
(745,355,-94,-2)
(743,355,-94,-2)
(741,355,-94,-2)
(739,355,-94,-2)
(737,355,-94,-2)
(735,355,-94,-2)
(733,354,-94,-2)
(731,354,-94,-2)
(729,354,-94,-2)
(727,354,-94,-2)
(725,354,-94,-2)
(723,354,-94,-2)
(721,354,-94,-2)
(719,354,-94,-2)
(717,353,-93,-2)
(715,353,-93,-2)
(713,353,-93,-2)
(711,353,-93,-2)
(709,353,-93,-2)
(708,353,-93,-2)
(706,353,-93,-2)
(704,353,-93,-2)
(702,353,-93,-2)
(700,353,-93,-2)
(698,352,-94,-2)
(696,352,-94,-2)
(694,352,-94,-2)
(692,352,-94,-2)
(690,352,-94,-2)
(688,352,-94,-2)
(686,352,-94,-2)
(684,352,-94,-2)
(682,351,-94,-2)
(680,351,-94,-2)
(678,351,-94,-2)
(676,351,-94,-2)
(674,351,-94,-2)
(672,351,-94,-2)
(670,351,-94,-2)
(668,350,-94,-2)
(666,350,-94,-2)
(664,350,-94,-2)
(662,350,-94,-2)
(660,350,-94,-2)
(658,350,-94,-2)
(656,350,-94,-2)
(654,349,-93,-2)
(652,349,-93,-2)
(650,349,-93,-2)
(648,349,-93,-2)
(646,349,-93,-2)
(644,349,-93,-2)
(642,349,-93,-2)
(640,349,-93,-2)
(638,349,-93,-2)
(636,349,-93,-2)
(634,349,-93,-2)
(632,349,-93,-2)
(630,349,-93,-2)
(628,349,-93,-2)
(626,349,-93,-2)
(624,349,-93,-2)
(623,349,-93,-2)
(621,349,-93,-2)
(619,349,-93,-2)
(617,349,-93,-2)
(615,349,-93,-2)
(613,349,-93,-2)
(611,349,-93,-2)
(609,349,-93,-2)
(607,349,-93,-2)
(605,350,-87,-2)
(603,350,-87,-2)
(601,350,-87,-2)
(599,350,-87,-2)
(597,350,-87,-2)
(595,350,-87,-2)
(593,350,-87,-2)
(591,350,-87,-2)
(589,351,-85,-2)
(587,351,-85,-2)
(585,351,-85,-2)
(583,351,-85,-2)
(581,351,-85,-2)
(579,352,-84,-2)
(577,352,-84,-2)
(575,352,-84,-2)
(573,352,-84,-2)
(571,353,-82,-2)
(569,353,-82,-2)
(567,353,-82,-2)
(565,353,-82,-2)
(563,354,-81,-2)
(561,354,-81,-2)
(559,354,-81,-2)
(557,355,-80,-2)
(555,355,-80,-2)
(553,356,-79,-2)
(551,356,-79,-2)
(549,356,-79,-2)
(547,357,-77,-2)
(545,357,-77,-2)
(543,358,-76,-2)
(542,358,-76,-2)
(540,359,-74,-2)
(538,359,-74,-2)
(536,360,-72,-2)
(534,360,-72,-2)
(532,361,-70,-2)
(531,362,-70,-2)
(529,362,-70,-2)
(527,363,-68,-2)
(525,364,-68,-2)
(523,365,-67,-2)
(521,365,-67,-2)
(519,366,-66,-2)
(518,367,-66,-2)
(516,368,-65,-2)
(514,369,-65,-2)
(512,370,-65,-2)
(510,370,-65,-2)
(509,371,-64,-2)
(507,372,-64,-2)
(505,373,-63,-2)
(503,374,-63,-2)
(501,375,-63,-2)
(500,376,-63,-2)
(498,377,-62,-2)
(496,378,-62,-2)
(494,379,-62,-2)
(493,380,-62,-2)
(491,380,-62,-2)
(489,381,-62,-2)
(487,382,-61,-2)
(486,383,-61,-2)
(484,384,-61,-2)
(482,385,-61,-2)
(480,386,-61,-2)
(479,387,-61,-2)
(477,388,-61,-2)
(475,389,-61,-2)
(473,390,-61,-2)
(472,391,-61,-2)
(470,392,-61,-2)
(468,393,-61,-2)
(467,393,-61,-2)
(465,394,-60,-2)
(464,395,-59,-2)
(462,397,-59,-2)
(460,398,-58,-2)
(459,399,-58,-2)
(457,400,-57,-2)
(455,401,-57,-2)
(453,402,-56,-2)
(452,403,-56,-2)
(450,404,-56,-2)
(448,405,-56,-2)
(447,406,-56,-2)
(445,408,-55,-2)
(444,409,-55,-2)
(442,410,-55,-2)
(440,411,-55,-2)
(439,412,-55,-2)
(437,413,-55,-2)
(435,414,-55,-2)
(434,416,-55,-2)
(432,417,-55,-2)
(430,418,-55,-2)
(429,419,-55,-2)
(427,420,-56,-2)
(425,421,-56,-2)
(424,422,-56,-2)
(422,423,-56,-2)
(420,425,-56,-2)
(419,426,-57,-2)
(417,427,-57,-2)
(415,428,-57,-2)
(414,429,-57,-2)
(412,430,-58,-2)
(410,431,-58,-2)
(409,432,-59,-2)
(407,433,-59,-2)
(405,434,-60,-2)
(403,435,-60,-2)
(402,436,-61,-2)
(400,437,-62,-2)
(398,438,-62,-2)
(396,439,-63,-2)
(395,440,-64,-2)
(393,441,-65,-2)
(391,442,-67,-2)
(390,442,-67,-2)
(388,443,-69,-2)
(386,443,-69,-2)
(384,444,-70,-2)
(382,445,-70,-2)
(381,445,-70,-2)
(379,446,-71,-2)
(377,447,-71,-2)
(375,447,-71,-2)
(373,448,-72,-2)
(371,449,-73,-2)
(369,449,-73,-2)
(367,450,-73,-2)
(365,450,-73,-2)
(363,451,-74,-2)
(361,452,-74,-2)
(359,452,-74,-2)
(358,453,-75,-2)
(356,453,-75,-2)
(354,454,-76,-2)
(352,454,-76,-2)
(350,455,-77,-2)
(348,455,-77,-2)
(346,455,-77,-2)
(344,456,-78,-2)
(342,456,-78,-2)
(340,457,-79,-2)
(338,457,-79,-2)
(336,457,-79,-2)
(334,458,-80,-2)
(332,458,-80,-2)
(330,458,-80,-2)
(328,459,-82,-2)
(326,459,-82,-2)
(324,459,-82,-2)
(322,459,-82,-2)
(320,460,-85,-2)
(318,460,-85,-2)
(316,460,-85,-2)
(314,460,-85,-2)
(312,460,-85,-2)
(311,460,-85,-2)
(309,460,-85,-2)
(307,460,-85,-2)
(305,460,-85,-2)
(303,459,-97,-2)
(301,459,-97,-2)
(299,459,-97,-2)
(297,459,-97,-2)
(295,458,-101,-2)
(293,458,-101,-2)
(291,457,-103,-2)
(289,457,-103,-2)
(287,456,-105,-2)
(285,456,-105,-2)
(283,455,-106,-2)
(281,455,-106,-2)
(279,454,-107,-2)
(277,454,-107,-2)
(275,453,-108,-2)
(274,452,-108,-2)
(272,452,-108,-2)
(270,451,-109,-2)
(268,450,-110,-2)
(266,450,-110,-2)
(264,449,-110,-2)
(262,448,-111,-2)
(260,448,-111,-2)
(258,447,-111,-2)
(256,446,-111,-2)
(255,445,-112,-2)
(253,445,-112,-2)
(251,444,-112,-2)
(249,443,-112,-2)
(247,442,-112,-2)
(245,442,-112,-2)
(243,441,-112,-2)
(241,440,-112,-2)
(240,439,-112,-2)
(238,439,-112,-2)
(236,438,-112,-2)
(234,437,-112,-2)
(233,437,-112,-2)
(231,436,-114,-2)
(229,435,-115,-2)
(228,434,-116,-2)
(226,433,-116,-2)
(224,432,-117,-2)
(222,431,-117,-2)
(220,430,-118,-2)
(219,430,-118,-2)
(217,429,-119,-2)
(215,428,-119,-2)
(213,427,-119,-2)
(212,426,-119,-2)
(210,425,-120,-2)
(208,424,-120,-2)
(206,423,-120,-2)
(205,422,-121,-2)
(203,421,-121,-2)
(201,420,-121,-2)
(200,419,-121,-2)
(198,418,-121,-2)
(196,416,-121,-2)
(194,415,-122,-2)
(193,414,-122,-2)
(191,413,-122,-2)
(189,412,-122,-2)
(188,411,-122,-2)
(186,410,-122,-2)
(184,409,-122,-2)
(183,408,-123,-2)
(181,407,-123,-2)
(179,406,-123,-2)
(177,405,-123,-2)
(176,404,-123,-2)
(174,403,-123,-2)
(172,401,-123,-2)
(171,400,-123,-2)
(169,399,-123,-2)
(167,398,-123,-2)
(166,397,-123,-2)
(164,396,-123,-2)
(163,395,-125,-2)
(162,394,-125,-2)
(160,393,-125,-2)
(158,392,-126,-2)
(157,391,-126,-2)
(155,390,-126,-2)
(153,388,-126,-2)
(152,387,-127,-2)
(150,386,-127,-2)
(149,385,-127,-2)
(147,384,-127,-2)
(145,382,-128,-2)
(144,381,-128,-2)
(142,380,-128,-2)
(141,379,-128,-2)
(139,377,-128,-2)
(138,376,-128,-2)
(136,375,-129,-2)
(134,374,-129,-2)
(133,372,-129,-2)
(131,371,-129,-2)
(130,370,-129,-2)
(128,369,-129,-2)
(127,367,-130,-2)
(125,366,-130,-2)
(124,365,-130,-2)
(122,364,-130,-2)
(120,362,-130,-2)
(119,361,-130,-2)
(117,360,-131,-2)
(116,358,-131,-2)
(114,357,-131,-2)
(113,356,-131,-2)
(111,354,-131,-2)
(110,353,-132,-2)
(108,352,-132,-2)
(107,350,-132,-2)
(105,349,-132,-2)
(104,348,-133,-2)
(102,346,-133,-2)
(101,345,-133,-2)
(100,344,-135,-2)
(99,343,-136,-2)
(97,341,-136,-2)
(96,340,-137,-2)
(95,339,-137,-2)
(93,337,-137,-2)
(92,336,-138,-2)
(91,334,-138,-2)
(89,333,-138,-2)
(88,331,-138,-2)
(87,330,-138,-2)
(85,328,-139,-2)
(84,327,-139,-2)
(83,325,-139,-2)
(81,324,-139,-2)
(80,322,-139,-2)
(79,321,-140,-2)
(77,319,-140,-2)
(76,317,-140,-2)
(75,316,-140,-2)
(74,314,-140,-2)
(72,313,-140,-2)
(71,311,-140,-2)
(70,310,-140,-2)
(68,308,-141,-2)
(67,307,-141,-2)
(66,305,-141,-2)
(65,304,-141,-2)
(63,302,-141,-2)
(62,300,-141,-2)
(61,299,-141,-2)
(60,297,-141,-2)
(58,296,-141,-2)
(57,294,-141,-2)
(56,293,-141,-2)
(55,291,-141,-2)
(53,290,-142,-2)
(52,288,-142,-2)
(51,286,-142,-2)
(50,285,-142,-2)
(49,284,-144,-2)
(48,282,-144,-2)
(47,281,-144,-2)
(45,279,-144,-2)
(44,278,-144,-2)
(43,276,-144,-2)
(42,274,-144,-2)
(41,273,-145,-2)
(40,271,-145,-2)
(38,269,-145,-2)
(37,268,-145,-2)
(36,266,-145,-2)
(35,264,-145,-2)
(34,263,-145,-2)
(33,261,-145,-2)
(32,259,-145,-2)
(30,258,-145,-2)
(29,256,-145,-2)
(28,255,-145,-2)
(27,253,-146,-2)
(26,251,-146,-2)
(25,250,-146,-2)
(24,248,-146,-2)
(22,246,-146,-2)
(21,245,-146,-2)
(20,243,-146,-2)
(19,241,-146,-2)
(18,240,-146,-2)
(17,238,-146,-2)
(16,236,-146,-2)
(15,235,-146,-2)
(13,233,-146,-2)
(12,231,-146,-2)
(11,230,-146,-2)
(10,228,-146,-2)
(9,226,-147,-2)
(8,225,-147,-2)
(7,223,-147,-2)
(6,221,-147,-2)
(5,220,-147,-2)
(4,218,-147,-2)
(3,217,-148,-2)
(2,215,-148,-2)
(1,214,-148,-2)
(0,212,-148,-2)
(-1,210,-149,-2)
(-2,208,-149,-2)
(-3,207,-149,-2)
(-4,205,-149,-2)
(-5,203,-149,-2)
(-6,202,-149,-2)
(-8,200,-149,-2)
(-9,198,-149,-2)
(-10,196,-149,-2)
(-11,195,-149,-2)
(-12,193,-149,-2)
(-13,191,-149,-2)
(-14,189,-149,-2)
(-15,188,-149,-2)
(-16,186,-149,-2)
(-17,184,-149,-2)
(-18,183,-149,-2)
(-19,181,-149,-2)
(-20,179,-149,-2)
(-21,177,-149,-2)
(-22,176,-149,-2)
(-23,174,-149,-2)
(-24,172,-149,-2)
(-25,170,-149,-2)
(-26,169,-149,-2)
(-27,167,-149,-2)
(-28,165,-149,-2)
(-29,163,-149,-2)
(-30,162,-149,-2)
(-31,160,-149,-2)
(-32,158,-149,-2)
(-33,157,-149,-2)
(-34,155,-149,-2)
(-35,153,-149,-2)
(-36,151,-149,-2)
(-37,150,-149,-2)
(-38,148,-149,-2)
(-39,147,-151,-2)
(-40,145,-151,-2)
(-41,143,-151,-2)
(-42,142,-151,-2)
(-43,140,-151,-2)
(-44,138,-151,-2)
(-45,136,-151,-2)
(-46,135,-151,-2)
(-47,133,-151,-2)
(-48,131,-151,-2)
(-49,129,-150,-2)
(-50,128,-150,-2)
(-51,126,-150,-2)
(-52,124,-150,-2)
(-53,122,-150,-2)
(-54,121,-150,-2)
(-55,119,-150,-2)
(-55,117,-150,-2)
(-56,115,-150,-2)
(-57,114,-150,-2)
(-58,112,-150,-2)
(-59,110,-150,-2)
(-60,108,-150,-2)
(-61,107,-150,-2)
(-62,105,-150,-2)
(-63,103,-150,-2)
(-64,101,-150,-2)
(-65,100,-150,-2)
(-66,98,-150,-2)
(-67,96,-150,-2)
(-68,94,-150,-2)
(-69,93,-150,-2)
(-70,91,-150,-2)
(-71,89,-150,-2)
(-72,87,-150,-2)
(-73,86,-151,-2)
(-74,84,-151,-2)
(-75,82,-151,-2)
(-76,80,-151,-2)
(-77,79,-151,-2)
(-78,77,-151,-2)
(-79,75,-151,-2)
(-80,73,-151,-2)
(-81,71,-152,-2)
(-82,70,-152,-2)
(-83,68,-153,-2)
(-84,67,-153,-2)
(-84,66,-153,-2)
(-85,64,-153,-2)
(-86,62,-153,-2)
(-87,60,-153,-2)
(-88,58,-153,-2)
(-89,56,-153,-2)
(-90,54,-153,-2)
(-91,52,-153,-2)
(-92,50,-153,-2)
(-93,48,-153,-2)
(-94,46,-153,-2)
(-95,44,-153,-2)
(-96,42,-153,-2)
(-97,40,-153,-2)
(-98,38,-153,-2)
(-99,36,-153,-2)
(-100,34,-153,-2)
(-101,32,-153,-2)
(-102,30,-153,-2)
(-103,28,-153,-2)
(-104,26,-153,-2)
(-105,24,-153,-2)
(-106,22,-153,-2)
(-107,20,-153,-2)
(-108,18,-153,-2)
(-109,16,-153,-2)
(-110,14,-153,-2)
(-111,12,-153,-2)
(-112,10,-153,-2)
(-113,8,-153,-2)
(-114,6,-153,-2)
(-115,4,-153,-2)
(-116,2,-153,-2)
(-117,0,-153,-2)
(-118,-2,-153,-2)
(-119,-4,-153,-2)
(-120,-6,-153,-2)
(-121,-8,-153,-2)
(-122,-10,-153,-2)
(-123,-12,-153,-2)
(-124,-14,-153,-2)
(-125,-16,-153,-2)
(-126,-18,-153,-2)
(-127,-20,-153,-2)
(-128,-22,-153,-2)
(-129,-24,-153,-2)
(-130,-26,-153,-2)
(-131,-28,-153,-2)
(-132,-30,-153,-2)
(-133,-32,-153,-2)
(-134,-34,-153,-2)
(-135,-36,-153,-2)
(-136,-38,-153,-2)
(-137,-40,-153,-2)
(-138,-42,-153,-2)
(-139,-44,-153,-2)
(-140,-46,-153,-2)
(-141,-48,-153,-2)
(-142,-50,-153,-2)
(-143,-52,-153,-2)
(-144,-54,-153,-2)
(-145,-56,-153,-2)
(-146,-58,-153,-2)
(-147,-60,-153,-2)
(-148,-62,-153,-2)
(-149,-64,-153,-2)
(-150,-66,-153,-2)
(-151,-68,-153,-2)
(-152,-70,-153,-2)
(-153,-72,-153,-2)
(-154,-74,-153,-2)
(-155,-76,-153,-2)
(-156,-78,-153,-2)
(-157,-80,-153,-2)
(-158,-82,-153,-2)
(-159,-84,-153,-2)
(-160,-86,-153,-2)
(-161,-88,-153,-2)
(-162,-90,-153,-2)
(-163,-92,-153,-2)
(-164,-94,-153,-2)
(-165,-96,-153,-2)
(-166,-98,-153,-2)
(-167,-100,-153,-2)
(-168,-102,-153,-2)
(-169,-104,-153,-2)
(-170,-106,-153,-2)
(-171,-108,-153,-2)
(-172,-110,-153,-2)
(-173,-112,-153,-2)
(-174,-114,-153,-2)
(-175,-116,-153,-2)
(-176,-118,-153,-2)
(-177,-120,-153,-2)
(-178,-122,-153,-2)
(-179,-124,-153,-2)
(-180,-126,-153,-2)
(-181,-128,-153,-2)
(-182,-130,-153,-2)
(-183,-132,-153,-2)
(-184,-134,-153,-2)
