0,1,3
(359,146,293,-2)
(354,148,293,-2)
(348,151,293,-2)
(343,153,293,-2)
(337,156,293,-2)
(332,158,293,-2)
(329,159,295,-2)
(323,162,296,-2)
(318,164,296,-2)
(312,167,296,-2)
(307,170,296,-2)
(301,173,296,-2)
(296,175,296,-2)
(290,178,296,-2)
(285,181,296,-2)
(279,183,296,-2)
(274,186,296,-2)
(268,189,295,-2)
(263,191,295,-2)
(257,194,295,-2)
(254,195,295,-2)
(249,198,293,-2)
(243,200,293,-2)
(237,203,292,-2)
(231,205,292,-2)
(226,207,292,-2)
(220,210,293,-2)
(214,212,293,-2)
(209,214,294,-2)
(203,217,295,-2)
(198,220,296,-2)
(192,222,298,-2)
(187,225,301,-2)
(184,227,304,-2)
(179,230,304,-2)
(174,234,304,-2)
(169,237,304,-2)
(164,240,304,-2)
(159,244,305,-2)
(154,247,306,-2)
(149,251,308,-2)
(145,255,310,-2)
(140,259,312,-2)
(136,263,315,-2)
(132,267,320,-2)
(128,272,326,-2)
(125,277,335,-2)
(124,280,341,-2)
(122,286,349,-2)
(122,292,349,-2)
(121,298,359,-2)
(121,305,359,-2)
(122,311,5,-2)
(123,317,7,-2)
(123,323,7,-2)
(124,329,11,-2)
(126,335,13,-2)
(127,341,14,-2)
(129,347,16,-2)
(131,353,19,-2)
(133,359,21,-2)
(134,362,23,-2)
(137,367,30,-2)
(140,373,35,-2)
(144,377,38,-2)
(147,382,40,-2)
(151,387,42,-2)
(156,391,43,-2)
(160,396,44,-2)
(164,400,44,-2)
(168,404,44,-2)
(172,409,43,-2)
(176,413,42,-2)
(180,418,40,-2)
(184,423,37,-2)
(186,425,36,-2)
(189,430,31,-2)
(192,435,28,-2)
(195,441,26,-2)
(198,446,25,-2)
(200,452,25,-2)
(203,457,25,-2)
(205,463,26,-2)
(208,468,27,-2)
(211,473,29,-2)
(214,479,32,-2)
(217,484,37,-2)
(221,488,46,-2)
(226,492,63,-2)
(229,493,74,-2)
(235,494,89,-2)
(241,493,100,-2)
(247,492,106,-2)
(253,490,110,-2)
(259,487,113,-2)
(265,485,115,-2)
(270,482,118,-2)
(276,479,119,-2)
(281,476,121,-2)
(286,473,123,-2)
(292,469,124,-2)
(297,466,126,-2)
(302,462,128,-2)
(304,460,130,-2)
(308,456,136,-2)
(313,451,141,-2)
(316,446,144,-2)
(320,441,146,-2)
(323,436,148,-2)
(326,431,149,-2)
(329,425,150,-2)
(332,420,151,-2)
(335,415,151,-2)
(339,409,150,-2)
(342,404,149,-2)
(345,399,148,-2)
(348,394,145,-2)
(350,391,144,-2)
(351,389,143,-2)
(352,388,143,-2)
(354,386,143,-2)
(355,385,143,-2)
(356,383,143,-2)
(357,381,143,-2)
(358,380,143,-2)
(360,378,143,-2)
(361,377,143,-2)
(362,375,143,-2)
(363,373,142,-2)
(364,372,142,-2)
(366,370,142,-2)
(367,369,142,-2)
(368,367,142,-2)
(369,366,142,-2)
(371,364,142,-2)
(372,362,142,-2)
(373,361,142,-2)
(374,359,141,-2)
(376,358,141,-2)
(377,356,141,-2)
(378,355,141,-2)
(379,353,141,-2)
(381,351,141,-2)
(382,350,141,-2)
(383,348,140,-2)
(384,347,140,-2)
(386,345,140,-2)
(387,344,140,-2)
(388,342,140,-2)
(390,341,139,-2)
(391,339,139,-2)
(392,338,139,-2)
(394,336,139,-2)
(395,335,138,-2)
(396,333,138,-2)
(398,332,138,-2)
(399,330,137,-2)
(400,329,137,-2)
(401,328,133,-2)
(402,327,133,-2)
(404,325,132,-2)
(405,324,132,-2)
(407,323,131,-2)
(408,321,131,-2)
(410,320,131,-2)
(411,319,131,-2)
(413,317,130,-2)
(415,316,130,-2)
(416,315,130,-2)
(418,314,130,-2)
(419,312,129,-2)
(421,311,129,-2)
(422,310,129,-2)
(424,308,129,-2)
(425,307,129,-2)
(427,306,129,-2)
(428,305,128,-2)
(430,303,128,-2)
(432,302,128,-2)
(433,301,128,-2)
(435,300,128,-2)
(436,299,128,-2)
(438,297,128,-2)
(440,296,128,-2)
(441,295,128,-2)
(443,294,128,-2)
(444,292,128,-2)
(446,291,128,-2)
(447,290,128,-2)
(449,289,128,-2)
(451,287,128,-2)
(452,286,128,-2)
(454,285,128,-2)
(455,284,128,-2)
(457,283,128,-2)
(458,281,128,-2)
(460,280,128,-2)
(462,279,128,-2)
(463,278,128,-2)
(464,277,128,-2)
(466,276,129,-2)
(467,274,130,-2)
(469,273,130,-2)
(470,272,130,-2)
(472,271,131,-2)
(473,269,131,-2)
(475,268,131,-2)
(476,267,132,-2)
(478,265,132,-2)
(479,264,132,-2)
(481,263,132,-2)
(482,261,132,-2)
(484,260,132,-2)
(485,259,132,-2)
(487,257,132,-2)
(488,256,132,-2)
(490,255,132,-2)
(491,253,131,-2)
(493,252,131,-2)
(494,251,131,-2)
(496,249,131,-2)
(497,248,130,-2)
(499,247,130,-2)
(500,245,130,-2)
(502,244,129,-2)
(504,243,129,-2)
(505,242,128,-2)
(507,240,128,-2)
(508,239,127,-2)
(510,238,126,-2)
(512,237,126,-2)
(513,236,125,-2)
(515,234,124,-2)
(517,233,123,-2)
(518,232,122,-2)
(520,231,121,-2)
(522,230,119,-2)
(523,229,118,-2)
(525,228,116,-2)
(527,227,114,-2)
(528,227,114,-2)
(530,226,112,-2)
(532,226,112,-2)
(534,225,109,-2)
(536,224,108,-2)
(537,224,108,-2)
(539,223,107,-2)
(541,222,106,-2)
(543,222,106,-2)
(545,221,104,-2)
(547,221,104,-2)
(549,220,103,-2)
(551,220,103,-2)
(553,220,103,-2)
(555,219,101,-2)
(557,219,101,-2)
(559,218,100,-2)
(561,218,100,-2)
(563,218,100,-2)
(565,217,99,-2)
(567,217,99,-2)
(569,217,99,-2)
(571,217,99,-2)
(573,216,97,-2)
(575,216,97,-2)
(577,216,97,-2)
(579,216,97,-2)
(581,215,96,-2)
(583,215,96,-2)
(585,215,96,-2)
(587,215,96,-2)
(589,215,96,-2)
(591,215,96,-2)
(593,214,93,-2)
(595,214,93,-2)
(597,214,93,-2)
(599,214,93,-2)
(601,214,93,-2)
(603,214,93,-2)
(605,214,93,-2)
(607,214,93,-2)
(608,214,93,-2)
(610,214,93,-2)
(612,214,93,-2)
(614,214,93,-2)
(616,214,93,-2)
(618,214,93,-2)
(620,215,85,-2)
(622,215,85,-2)
(624,215,85,-2)
(626,215,85,-2)
(628,215,85,-2)
(630,216,83,-2)
(632,216,83,-2)
(634,216,83,-2)
(636,216,83,-2)
(638,217,81,-2)
(640,217,81,-2)
(642,217,81,-2)
(644,218,80,-2)
(646,218,80,-2)
(648,218,80,-2)
(650,219,79,-2)
(652,219,79,-2)
(654,220,79,-2)
(656,220,79,-2)
(658,220,79,-2)
(660,221,78,-2)
(662,221,78,-2)
(664,222,78,-2)
(666,222,78,-2)
(667,222,78,-2)
(669,223,77,-2)
(671,223,77,-2)
(673,224,77,-2)
(675,224,77,-2)
(677,225,76,-2)
(679,225,76,-2)
(681,226,76,-2)
(683,226,76,-2)
(685,227,75,-2)
(686,227,75,-2)
(688,228,75,-2)
(690,228,75,-2)
(692,229,74,-2)
(694,229,74,-2)
(696,230,73,-2)
(698,230,73,-2)
(699,231,73,-2)
(701,231,73,-2)
(703,232,72,-2)
(705,233,72,-2)
(707,233,72,-2)
(709,234,72,-2)
(711,235,71,-2)
(713,235,71,-2)
(715,236,71,-2)
(717,237,71,-2)
(718,237,71,-2)
(720,238,70,-2)
(722,239,70,-2)
(724,239,70,-2)
(726,240,70,-2)
(728,241,70,-2)
(730,241,70,-2)
(732,242,69,-2)
(733,243,69,-2)
(735,243,69,-2)
(737,244,69,-2)
(739,245,68,-2)
(741,246,68,-2)
(743,246,68,-2)
(745,247,68,-2)
(746,248,68,-2)
(748,249,67,-2)
(750,249,67,-2)
(752,250,67,-2)
(754,251,67,-2)
(756,252,67,-2)
(758,253,66,-2)
(759,253,66,-2)
(761,254,66,-2)
(763,255,66,-2)
(764,255,66,-2)
(766,256,65,-2)
(768,257,64,-2)
(769,258,63,-2)
(771,259,63,-2)
(773,260,62,-2)
(775,261,62,-2)
(776,262,61,-2)
(778,263,61,-2)
(780,264,60,-2)
(782,265,60,-2)
(783,266,60,-2)
(785,267,59,-2)
(787,268,59,-2)
(789,269,59,-2)
(790,270,59,-2)
(792,271,58,-2)
(794,272,58,-2)
(795,273,58,-2)
(797,274,58,-2)
(799,275,58,-2)
(801,276,58,-2)
(802,277,58,-2)
(804,278,57,-2)
(806,279,57,-2)
(807,281,57,-2)
(809,282,57,-2)
(811,283,57,-2)
(812,284,57,-2)
(814,285,57,-2)
(816,286,57,-2)
(817,287,58,-2)
(819,288,58,-2)
(821,289,58,-2)
(823,290,58,-2)
(824,291,58,-2)
(826,292,58,-2)
(828,293,59,-2)
(829,294,59,-2)
(831,296,59,-2)
(833,297,60,-2)
(835,298,60,-2)
(836,299,61,-2)
(838,300,61,-2)
(839,300,61,-2)
(842,302,60,-2)
(846,304,60,-2)
(849,306,60,-2)
(853,308,60,-2)
(856,310,60,-2)
(860,312,60,-2)
(863,314,60,-2)
(867,316,60,-2)
(871,318,61,-2)
(874,320,61,-2)
(878,322,61,-2)
(881,324,61,-2)
(885,326,61,-2)
(888,328,61,-2)
(892,330,61,-2)
(895,332,61,-2)
(899,334,61,-2)
(902,336,60,-2)
(906,338,60,-2)
(909,340,60,-2)
(911,341,60,-2)
(915,343,60,-2)
(918,345,60,-2)
(922,347,60,-2)
(925,349,60,-2)
(929,351,61,-2)
(932,353,61,-2)
(936,355,61,-2)
(940,357,61,-2)
(943,359,61,-2)
(947,361,61,-2)
(950,363,61,-2)
(954,365,62,-2)
(957,367,62,-2)
(961,369,62,-2)
(965,371,62,-2)
(968,373,63,-2)
(972,375,63,-2)
(976,376,63,-2)
(979,378,64,-2)
(983,380,64,-2)
(985,381,66,-2)
(989,383,66,-2)
(992,384,66,-2)
(996,386,66,-2)
(1000,387,66,-2)
(1004,389,67,-2)
(1007,391,67,-2)
(1011,392,67,-2)
(1015,394,67,-2)
(1018,396,67,-2)
(1022,397,67,-2)
(1026,399,67,-2)
(1030,400,67,-2)
(1034,402,67,-2)
(1037,403,67,-2)
(1041,405,67,-2)
(1045,407,67,-2)
(1049,408,68,-2)
(1052,410,68,-2)
(1056,411,68,-2)
(1058,412,69,-2)
(1062,413,68,-2)
(1066,415,68,-2)
(1069,416,68,-2)
(1073,418,68,-2)
(1077,420,68,-2)
(1080,421,68,-2)
(1084,423,67,-2)
(1088,424,67,-2)
(1092,426,67,-2)
(1095,427,67,-2)
(1099,429,67,-2)
(1103,430,67,-2)
(1106,432,67,-2)
(1110,434,67,-2)
(1114,435,67,-2)
(1118,437,66,-2)
(1121,438,66,-2)
(1125,440,66,-2)
(1129,442,66,-2)
(1132,443,66,-2)
(1136,445,66,-2)
(1141,447,64,-2)
(1150,452,63,-2)
(1158,456,62,-2)
(1167,461,61,-2)
(1176,466,61,-2)
(1185,471,61,-2)
(1194,476,61,-2)
(1203,481,61,-2)
(1207,483,61,-2)
(1212,486,61,-2)
(1221,491,61,-2)
(1230,496,61,-2)
(1239,501,61,-2)
(1248,506,61,-2)
(1257,511,61,-2)
(1266,516,61,-2)
(1275,521,61,-2)
(1284,526,61,-2)
(1293,531,61,-2)
(1302,536,61,-2)
(1311,541,61,-2)
(1320,546,61,-2)
(1329,551,61,-2)
(1338,556,61,-2)
(1347,561,61,-2)
(1356,566,61,-2)
(1365,571,61,-2)
(1374,576,61,-2)
(1383,581,61,-2)
(1392,586,61,-2)
