0,1,3
(1107,131,302,-2)
(1105,132,302,-2)
(1103,133,302,-2)
(1101,134,302,-2)
(1100,135,302,-2)
(1098,136,302,-2)
(1097,137,302,-2)
(1095,138,302,-2)
(1094,139,302,-2)
(1092,140,302,-2)
(1090,141,302,-2)
(1089,142,302,-2)
(1087,143,302,-2)
(1085,144,302,-2)
(1083,145,301,-2)
(1082,146,301,-2)
(1080,147,301,-2)
(1078,148,301,-2)
(1077,149,301,-2)
(1075,150,301,-2)
(1073,151,301,-2)
(1071,152,301,-2)
(1070,153,301,-2)
(1068,154,301,-2)
(1066,155,301,-2)
(1064,157,301,-2)
(1063,158,301,-2)
(1061,159,301,-2)
(1059,160,301,-2)
(1057,161,301,-2)
(1056,162,301,-2)
(1054,163,300,-2)
(1052,164,300,-2)
(1051,165,300,-2)
(1049,166,300,-2)
(1047,167,300,-2)
(1045,168,300,-2)
(1044,169,300,-2)
(1042,170,300,-2)
(1040,171,300,-2)
(1038,172,299,-2)
(1037,173,299,-2)
(1035,174,299,-2)
(1033,175,299,-2)
(1031,176,299,-2)
(1029,177,298,-2)
(1028,178,298,-2)
(1026,179,298,-2)
(1025,179,298,-2)
(1023,180,300,-2)
(1022,181,299,-2)
(1020,182,299,-2)
(1018,183,299,-2)
(1016,184,299,-2)
(1015,185,299,-2)
(1013,186,299,-2)
(1011,187,298,-2)
(1009,188,298,-2)
(1007,189,298,-2)
(1006,190,298,-2)
(1004,191,298,-2)
(1002,192,298,-2)
(1000,192,298,-2)
(999,193,297,-2)
(997,194,297,-2)
(995,195,297,-2)
(993,196,297,-2)
(991,197,296,-2)
(990,198,296,-2)
(988,199,296,-2)
(986,200,296,-2)
(984,200,296,-2)
(982,201,295,-2)
(981,202,295,-2)
(979,203,295,-2)
(977,204,295,-2)
(975,205,294,-2)
(973,206,294,-2)
(972,206,294,-2)
(970,207,294,-2)
(968,208,293,-2)
(966,209,293,-2)
(964,210,293,-2)
(962,210,293,-2)
(960,211,292,-2)
(959,212,292,-2)
(957,213,291,-2)
(955,213,291,-2)
(953,214,291,-2)
(952,214,291,-2)
(950,215,293,-2)
(948,216,293,-2)
(947,217,293,-2)
(945,218,293,-2)
(943,218,293,-2)
(941,219,292,-2)
(939,220,292,-2)
(937,221,292,-2)
(935,221,292,-2)
(934,222,292,-2)
(932,223,291,-2)
(930,224,291,-2)
(928,224,291,-2)
(926,225,291,-2)
(924,226,291,-2)
(922,226,291,-2)
(920,227,291,-2)
(919,228,290,-2)
(917,229,290,-2)
(915,229,290,-2)
(913,230,290,-2)
(911,231,290,-2)
(909,231,290,-2)
(907,232,289,-2)
(905,233,289,-2)
(903,233,289,-2)
(902,234,289,-2)
(900,235,289,-2)
(898,235,289,-2)
(896,236,288,-2)
(894,236,288,-2)
(892,237,288,-2)
(890,238,288,-2)
(888,238,288,-2)
(886,239,287,-2)
(884,239,287,-2)
(883,240,287,-2)
(881,241,286,-2)
(879,241,286,-2)
(877,242,286,-2)
(875,242,286,-2)
(873,243,285,-2)
(871,243,285,-2)
(869,244,284,-2)
(868,244,284,-2)
(866,244,284,-2)
(864,245,283,-2)
(862,245,283,-2)
(860,246,282,-2)
(858,246,282,-2)
(856,247,282,-2)
(854,247,282,-2)
(852,247,282,-2)
(850,248,281,-2)
(848,248,281,-2)
(846,249,281,-2)
(844,249,281,-2)
(842,249,281,-2)
(840,250,280,-2)
(838,250,280,-2)
(837,250,280,-2)
(835,251,280,-2)
(833,251,280,-2)
(831,251,280,-2)
(829,252,280,-2)
(827,252,280,-2)
(825,253,280,-2)
(823,253,280,-2)
(821,253,280,-2)
(819,254,279,-2)
(817,254,279,-2)
(815,254,279,-2)
(813,254,279,-2)
(811,255,279,-2)
(809,255,279,-2)
(807,255,279,-2)
(805,256,279,-2)
(803,256,279,-2)
(801,256,279,-2)
(799,257,279,-2)
(797,257,279,-2)
(795,257,279,-2)
(793,258,279,-2)
(791,258,279,-2)
(789,258,279,-2)
(787,259,279,-2)
(785,259,279,-2)
(784,259,279,-2)
(782,260,280,-2)
(780,260,280,-2)
(778,260,280,-2)
(776,261,281,-2)
(774,261,281,-2)
(772,261,281,-2)
(770,262,281,-2)
(768,262,281,-2)
(766,262,281,-2)
(764,263,281,-2)
(762,263,281,-2)
(760,264,281,-2)
(758,264,281,-2)
(756,264,281,-2)
(754,265,281,-2)
(752,265,281,-2)
(751,266,281,-2)
(749,266,281,-2)
(747,266,281,-2)
(745,267,281,-2)
(743,267,281,-2)
(741,268,281,-2)
(739,268,281,-2)
(737,268,281,-2)
(735,269,280,-2)
(733,269,280,-2)
(731,269,280,-2)
(729,270,280,-2)
(727,270,280,-2)
(725,270,280,-2)
(723,271,279,-2)
(721,271,279,-2)
(719,271,279,-2)
(717,272,278,-2)
(715,272,278,-2)
(713,272,278,-2)
(711,272,278,-2)
(709,273,277,-2)
(707,273,277,-2)
(706,273,277,-2)
(704,273,277,-2)
(702,273,277,-2)
(700,274,276,-2)
(698,274,276,-2)
(696,274,276,-2)
(694,274,276,-2)
(692,275,276,-2)
(690,275,276,-2)
(688,275,276,-2)
(686,275,276,-2)
(684,275,276,-2)
(682,276,276,-2)
(680,276,276,-2)
(678,276,276,-2)
(676,276,276,-2)
(674,277,276,-2)
(672,277,276,-2)
(670,277,276,-2)
(668,277,276,-2)
(666,277,276,-2)
(664,278,276,-2)
(662,278,276,-2)
(660,278,276,-2)
(658,278,276,-2)
(656,278,276,-2)
(654,279,275,-2)
(652,279,275,-2)
(650,279,275,-2)
(648,279,275,-2)
(646,279,275,-2)
(644,279,275,-2)
(642,280,275,-2)
(640,280,275,-2)
(638,280,275,-2)
(636,280,275,-2)
(634,280,275,-2)
(632,280,275,-2)
(630,281,274,-2)
(628,281,274,-2)
(626,281,274,-2)
(624,281,274,-2)
(622,281,274,-2)
(620,281,274,-2)
(618,281,274,-2)
(616,282,273,-2)
(614,282,273,-2)
(612,282,273,-2)
(610,282,273,-2)
(608,282,273,-2)
(606,282,273,-2)
(605,282,273,-2)
(603,282,273,-2)
(601,282,273,-2)
(599,282,273,-2)
(597,283,274,-2)
(595,283,274,-2)
(593,283,274,-2)
(591,283,274,-2)
(589,283,274,-2)
(587,283,274,-2)
(585,283,274,-2)
(583,284,274,-2)
(581,284,274,-2)
(579,284,274,-2)
(577,284,274,-2)
(575,284,274,-2)
(573,284,274,-2)
(571,284,274,-2)
(569,284,274,-2)
(567,284,274,-2)
(565,285,273,-2)
(563,285,273,-2)
(561,285,273,-2)
(559,285,273,-2)
(557,285,273,-2)
(555,285,273,-2)
(553,285,273,-2)
(551,285,273,-2)
(549,285,273,-2)
(547,286,273,-2)
(545,286,273,-2)
(543,286,273,-2)
(541,286,273,-2)
(539,286,273,-2)
(537,286,273,-2)
(535,286,273,-2)
(533,286,273,-2)
(531,286,273,-2)
(529,286,273,-2)
(527,287,273,-2)
(525,287,273,-2)
(523,287,273,-2)
(521,287,273,-2)
(519,287,273,-2)
(517,287,273,-2)
(516,287,273,-2)
(514,287,273,-2)
(512,287,273,-2)
(510,287,273,-2)
(508,287,273,-2)
(506,287,273,-2)
(504,287,273,-2)
(502,288,272,-2)
(500,288,272,-2)
(498,288,272,-2)
(496,288,272,-2)
(494,288,272,-2)
(492,288,272,-2)
(490,288,272,-2)
(488,288,272,-2)
(486,288,272,-2)
(484,288,272,-2)
(482,288,272,-2)
(480,288,272,-2)
(478,288,272,-2)
(476,288,272,-2)
(474,288,272,-2)
(472,288,272,-2)
(470,288,272,-2)
(468,289,271,-2)
(466,289,271,-2)
(464,289,271,-2)
(462,289,271,-2)
(460,289,271,-2)
(458,289,271,-2)
(456,289,271,-2)
(454,289,271,-2)
(452,289,271,-2)
(450,289,271,-2)
(448,289,271,-2)
(446,289,271,-2)
(444,289,271,-2)
(442,289,271,-2)
(440,289,271,-2)
(438,289,271,-2)
(436,289,271,-2)
(434,289,271,-2)
(433,289,271,-2)
(431,289,271,-2)
(429,289,271,-2)
(427,289,271,-2)
(425,289,271,-2)
(423,289,271,-2)
(421,289,271,-2)
(419,289,271,-2)
(417,289,271,-2)
(415,289,271,-2)
(413,289,271,-2)
(411,289,271,-2)
(409,289,271,-2)
(407,290,272,-2)
(405,290,272,-2)
(403,290,272,-2)
(401,290,272,-2)
(399,290,272,-2)
(397,290,272,-2)
(395,290,272,-2)
(393,290,272,-2)
(391,290,272,-2)
(389,290,272,-2)
(387,290,272,-2)
(385,290,272,-2)
(383,290,272,-2)
(381,290,272,-2)
(379,290,272,-2)
(377,291,272,-2)
(375,291,272,-2)
(373,291,272,-2)
(371,291,272,-2)
(369,291,272,-2)
(367,291,272,-2)
(365,291,272,-2)
(363,291,272,-2)
(361,291,272,-2)
(359,291,272,-2)
(357,291,272,-2)
(355,291,272,-2)
(353,291,272,-2)
(352,291,272,-2)
(350,291,272,-2)
(348,291,272,-2)
(346,291,272,-2)
(344,291,272,-2)
(342,291,272,-2)
(340,291,272,-2)
(338,291,272,-2)
(336,291,272,-2)
(334,291,272,-2)
(332,291,272,-2)
(330,291,272,-2)
(328,291,272,-2)
(326,291,272,-2)
(324,291,272,-2)
(322,292,271,-2)
(320,292,271,-2)
(318,292,271,-2)
(316,292,271,-2)
(314,292,271,-2)
(312,292,271,-2)
(310,292,271,-2)
(308,292,271,-2)
(306,292,271,-2)
(304,292,271,-2)
(302,292,271,-2)
(300,292,271,-2)
(298,292,271,-2)
(296,292,271,-2)
(294,292,271,-2)
(292,292,271,-2)
(290,292,271,-2)
(288,292,271,-2)
(286,292,271,-2)
(284,292,271,-2)
(282,292,271,-2)
(280,292,271,-2)
(278,292,271,-2)
(276,292,271,-2)
(274,292,271,-2)
(272,292,271,-2)
(270,292,271,-2)
(268,292,271,-2)
(266,292,271,-2)
(264,292,271,-2)
(263,292,271,-2)
(261,292,271,-2)
(259,292,271,-2)
(257,292,271,-2)
(255,291,266,-2)
(253,291,266,-2)
(251,291,266,-2)
(249,291,266,-2)
(247,291,266,-2)
(245,291,266,-2)
(243,290,264,-2)
(241,290,264,-2)
(239,290,264,-2)
(237,290,264,-2)
(235,289,263,-2)
(233,289,263,-2)
(231,289,263,-2)
(229,289,263,-2)
(227,288,262,-2)
(225,288,262,-2)
(223,288,262,-2)
(221,288,262,-2)
(219,287,262,-2)
(217,287,262,-2)
(215,287,262,-2)
(213,286,261,-2)
(211,286,261,-2)
(209,286,261,-2)
(207,285,261,-2)
(205,285,261,-2)
(203,285,261,-2)
(201,285,261,-2)
(199,284,261,-2)
(197,284,261,-2)
(195,284,261,-2)
(193,283,261,-2)
(191,283,261,-2)
(189,283,261,-2)
(187,282,261,-2)
(185,282,261,-2)
(183,282,261,-2)
(181,281,261,-2)
(179,281,261,-2)
(178,281,261,-2)
(176,281,261,-2)
(174,280,262,-2)
(172,280,262,-2)
(170,280,262,-2)
(168,279,261,-2)
(166,279,261,-2)
(164,279,261,-2)
(162,279,261,-2)
(160,278,261,-2)
(158,278,261,-2)
(156,278,261,-2)
(154,277,260,-2)
(152,277,260,-2)
(150,277,260,-2)
(148,276,260,-2)
(146,276,260,-2)
(144,275,260,-2)
(142,275,260,-2)
(140,275,260,-2)
(138,274,259,-2)
(136,274,259,-2)
(134,274,259,-2)
(132,273,259,-2)
(130,273,259,-2)
(128,272,259,-2)
(127,272,259,-2)
(125,272,259,-2)
(123,271,259,-2)
(121,271,259,-2)
(119,270,259,-2)
(117,270,259,-2)
(115,270,259,-2)
(113,269,258,-2)
(111,269,258,-2)
(109,268,258,-2)
(107,268,258,-2)
(105,268,258,-2)
(103,267,258,-2)
(101,267,258,-2)
(99,266,258,-2)
(97,266,258,-2)
(96,266,258,-2)
(94,265,258,-2)
(92,265,258,-2)
(90,264,257,-2)
(88,264,257,-2)
(86,264,257,-2)
(84,263,256,-2)
(82,263,256,-2)
(80,262,256,-2)
(78,262,256,-2)
(76,261,256,-2)
(74,261,256,-2)
(72,260,255,-2)
(70,260,255,-2)
(68,259,255,-2)
(67,259,255,-2)
(65,258,255,-2)
(63,258,255,-2)
(61,257,255,-2)
(59,256,255,-2)
(57,256,255,-2)
(55,255,254,-2)
(53,255,254,-2)
(51,254,254,-2)
(49,254,254,-2)
(47,253,254,-2)
(45,253,254,-2)
(43,252,254,-2)
(41,252,254,-2)
(39,251,254,-2)
(37,250,254,-2)
(35,250,254,-2)
(33,249,254,-2)
(31,249,254,-2)
(30,248,253,-2)
(28,248,253,-2)
(26,247,253,-2)
(24,246,253,-2)
(22,246,253,-2)
(20,245,253,-2)
(18,245,253,-2)
(16,244,253,-2)
(15,244,253,-2)
(13,243,253,-2)
(11,243,253,-2)
(9,242,253,-2)
(7,241,253,-2)
(5,241,253,-2)
(4,240,252,-2)
(2,240,252,-2)
(0,239,252,-2)
(-1,238,252,-2)
(-3,238,252,-2)
(-5,237,252,-2)
(-7,236,252,-2)
(-9,236,252,-2)
(-11,235,252,-2)
(-13,235,252,-2)
(-14,234,252,-2)
(-16,233,252,-2)
(-18,233,252,-2)
(-20,232,252,-2)
(-22,232,252,-2)
(-24,231,252,-2)
(-26,230,252,-2)
(-28,230,252,-2)
(-30,229,252,-2)
(-32,228,252,-2)
(-33,228,252,-2)
(-35,227,252,-2)
(-37,226,251,-2)
(-39,226,251,-2)
(-41,225,251,-2)
(-43,225,251,-2)
(-45,224,251,-2)
(-47,223,251,-2)
(-49,223,251,-2)
(-51,222,251,-2)
(-52,221,251,-2)
(-54,221,251,-2)
(-56,220,251,-2)
(-58,219,250,-2)
(-60,219,250,-2)
(-60,218,250,-2)
(-62,217,250,-2)
(-64,216,250,-2)
(-66,215,250,-2)
(-68,214,250,-2)
(-70,213,250,-2)
(-72,212,250,-2)
(-74,211,250,-2)
(-76,210,250,-2)
(-78,209,250,-2)
(-80,208,250,-2)
(-82,207,250,-2)
(-84,206,250,-2)
(-86,205,250,-2)
(-88,204,250,-2)
(-90,203,250,-2)
(-92,202,250,-2)
(-94,201,250,-2)
(-96,200,250,-2)
(-98,199,250,-2)
(-100,198,250,-2)
(-102,197,250,-2)
(-104,196,250,-2)
(-106,195,250,-2)
(-108,194,250,-2)
(-110,193,250,-2)
(-112,192,250,-2)
(-114,191,250,-2)
(-116,190,250,-2)
(-118,189,250,-2)
(-120,188,250,-2)
(-122,187,250,-2)
(-124,186,250,-2)
(-126,185,250,-2)
(-128,184,250,-2)
(-130,183,250,-2)
(-132,182,250,-2)
(-134,181,250,-2)
(-136,180,250,-2)
(-138,179,250,-2)
(-140,178,250,-2)
(-142,177,250,-2)
(-144,176,250,-2)
(-146,175,250,-2)
(-148,174,250,-2)
(-150,173,250,-2)
(-152,172,250,-2)
(-154,171,250,-2)
(-156,170,250,-2)
(-158,169,250,-2)
(-160,168,250,-2)
(-162,167,250,-2)
(-164,166,250,-2)
(-166,165,250,-2)
(-168,164,250,-2)
(-170,163,250,-2)
(-172,162,250,-2)
(-174,161,250,-2)
(-176,160,250,-2)
(-178,159,250,-2)
(-180,158,250,-2)
(-182,157,250,-2)
(-184,156,250,-2)
(-186,155,250,-2)
(-188,154,250,-2)
(-190,153,250,-2)
(-192,152,250,-2)
(-194,151,250,-2)
(-196,150,250,-2)
(-198,149,250,-2)
(-200,148,250,-2)
(-202,147,250,-2)
(-204,146,250,-2)
(-206,145,250,-2)
(-208,144,250,-2)
(-210,143,250,-2)
(-212,142,250,-2)
(-214,141,250,-2)
(-216,140,250,-2)
(-218,139,250,-2)
(-220,138,250,-2)
(-222,137,250,-2)
(-224,136,250,-2)
(-226,135,250,-2)
(-228,134,250,-2)
(-230,133,250,-2)
(-232,132,250,-2)
(-234,131,250,-2)
(-236,130,250,-2)
(-238,129,250,-2)
(-240,128,250,-2)
(-242,127,250,-2)
(-244,126,250,-2)
(-246,125,250,-2)
(-248,124,250,-2)
(-250,123,250,-2)
(-252,122,250,-2)
(-254,121,250,-2)
(-256,120,250,-2)
(-258,119,250,-2)
(-260,118,250,-2)
