0,1,3
(812,116,61,-2)
(814,117,61,-2)
(816,118,61,-2)
(817,119,61,-2)
(819,120,61,-2)
(821,121,61,-2)
(823,122,61,-2)
(825,123,61,-2)
(826,124,62,-2)
(828,125,62,-2)
(830,126,62,-2)
(832,127,61,-2)
(833,128,61,-2)
(835,129,61,-2)
(837,130,61,-2)
(839,131,61,-2)
(840,132,61,-2)
(842,133,61,-2)
(844,134,61,-2)
(846,135,61,-2)
(848,136,61,-2)
(849,137,61,-2)
(851,138,61,-2)
(853,139,60,-2)
(855,140,60,-2)
(856,141,60,-2)
(858,142,60,-2)
(860,143,60,-2)
(862,144,59,-2)
(863,145,59,-2)
(865,146,59,-2)
(867,147,58,-2)
(868,148,58,-2)
(870,149,58,-2)
(872,150,57,-2)
(873,151,57,-2)
(875,152,56,-2)
(876,153,56,-2)
(878,154,55,-2)
(879,155,54,-2)
(881,156,54,-2)
(883,158,54,-2)
(884,159,53,-2)
(886,160,53,-2)
(887,161,52,-2)
(889,163,52,-2)
(890,164,52,-2)
(892,165,51,-2)
(894,166,51,-2)
(895,168,51,-2)
(897,169,50,-2)
(898,170,50,-2)
(900,171,50,-2)
(901,173,50,-2)
(903,174,49,-2)
(904,175,49,-2)
(906,177,49,-2)
(907,178,49,-2)
(909,179,48,-2)
(910,181,48,-2)
(912,182,48,-2)
(913,183,47,-2)
(915,185,47,-2)
(916,186,47,-2)
(918,187,47,-2)
(919,189,46,-2)
(921,190,46,-2)
(922,192,46,-2)
(924,193,45,-2)
(925,194,45,-2)
(926,196,45,-2)
(928,197,44,-2)
(929,199,44,-2)
(931,200,44,-2)
(932,202,43,-2)
(933,203,43,-2)
(935,205,42,-2)
(936,206,42,-2)
(937,207,42,-2)
(938,208,41,-2)
(939,210,41,-2)
(941,211,41,-2)
(942,213,41,-2)
(943,214,40,-2)
(945,216,40,-2)
(946,217,40,-2)
(947,219,40,-2)
(948,220,40,-2)
(950,222,39,-2)
(951,224,39,-2)
(952,225,39,-2)
(954,227,39,-2)
(955,228,38,-2)
(956,230,38,-2)
(957,231,38,-2)
(958,233,38,-2)
(960,235,37,-2)
(961,236,37,-2)
(962,238,37,-2)
(963,239,36,-2)
(965,241,36,-2)
(966,243,36,-2)
(967,244,35,-2)
(968,246,35,-2)
(969,248,34,-2)
(970,249,34,-2)
(971,251,34,-2)
(973,253,33,-2)
(974,254,33,-2)
(975,256,32,-2)
(976,258,32,-2)
(977,260,31,-2)
(978,261,30,-2)
(979,263,30,-2)
(980,265,29,-2)
(981,267,28,-2)
(982,268,27,-2)
(983,270,26,-2)
(983,271,26,-2)
(984,273,25,-2)
(985,275,24,-2)
(985,276,24,-2)
(986,278,23,-2)
(987,280,22,-2)
(988,282,22,-2)
(989,284,22,-2)
(989,286,22,-2)
(990,288,21,-2)
(991,290,20,-2)
(991,291,20,-2)
(992,293,19,-2)
(993,295,19,-2)
(993,297,19,-2)
(994,299,18,-2)
(995,301,18,-2)
(995,303,18,-2)
(996,305,17,-2)
(996,307,17,-2)
(997,309,16,-2)
(997,311,16,-2)
(998,312,15,-2)
(999,314,15,-2)
(999,316,15,-2)
(999,318,15,-2)
(1000,320,13,-2)
(1000,322,13,-2)
(1001,324,12,-2)
(1001,326,12,-2)
(1002,328,11,-2)
(1002,330,11,-2)
(1002,332,11,-2)
(1003,334,9,-2)
(1003,336,9,-2)
(1003,338,9,-2)
(1003,340,9,-2)
(1004,342,5,-2)
(1004,344,5,-2)
(1004,346,5,-2)
(1004,348,5,-2)
(1004,350,5,-2)
(1004,351,5,-2)
(1004,353,5,-2)
(1004,355,5,-2)
(1004,357,5,-2)
(1004,359,5,-2)
(1004,361,5,-2)
(1003,363,354,-2)
(1003,365,354,-2)
(1003,367,354,-2)
(1003,369,354,-2)
(1002,371,352,-2)
(1002,373,352,-2)
(1002,375,352,-2)
(1001,377,350,-2)
(1001,379,350,-2)
(1001,381,350,-2)
(1000,383,349,-2)
(1000,385,349,-2)
(999,387,348,-2)
(999,389,348,-2)
(999,391,348,-2)
(998,393,346,-2)
(998,395,346,-2)
(997,397,345,-2)
(997,399,345,-2)
(996,401,344,-2)
(995,403,344,-2)
(995,404,344,-2)
(994,406,343,-2)
(994,408,343,-2)
(993,410,341,-2)
(992,412,341,-2)
(992,414,341,-2)
(991,416,340,-2)
(990,418,339,-2)
(990,420,339,-2)
(989,422,338,-2)
(988,423,337,-2)
(987,425,336,-2)
(986,427,335,-2)
(986,428,335,-2)
(985,430,336,-2)
(984,432,335,-2)
(983,433,334,-2)
(983,435,334,-2)
(982,437,332,-2)
(981,439,332,-2)
(980,441,331,-2)
(979,442,331,-2)
(978,444,330,-2)
(977,446,329,-2)
(976,448,329,-2)
(975,449,328,-2)
(974,451,328,-2)
(973,453,328,-2)
(971,454,327,-2)
(970,456,327,-2)
(969,458,326,-2)
(968,459,326,-2)
(967,461,325,-2)
(966,463,325,-2)
(965,464,324,-2)
(963,466,324,-2)
(962,468,323,-2)
(961,469,323,-2)
(960,471,323,-2)
(959,472,322,-2)
(957,474,322,-2)
(956,476,321,-2)
(955,477,321,-2)
(954,479,320,-2)
(952,480,319,-2)
(951,482,319,-2)
(950,483,318,-2)
(948,485,317,-2)
(947,486,317,-2)
(946,488,316,-2)
(944,489,315,-2)
(943,491,314,-2)
(941,492,313,-2)
(940,493,312,-2)
(939,494,313,-2)
(934,498,311,-2)
(930,502,309,-2)
(925,506,307,-2)
(920,510,305,-2)
(914,513,304,-2)
(909,516,302,-2)
(904,520,300,-2)
(899,523,299,-2)
(893,526,297,-2)
(887,528,295,-2)
(882,531,292,-2)
(876,533,289,-2)
(870,535,289,-2)
(867,536,284,-2)
(861,537,281,-2)
(855,538,279,-2)
(849,539,277,-2)
(843,540,276,-2)
(836,540,276,-2)
(830,541,273,-2)
(824,541,273,-2)
(818,541,273,-2)
(812,541,273,-2)
(805,540,265,-2)
(799,540,265,-2)
(793,539,259,-2)
(790,538,257,-2)
(784,536,253,-2)
(778,534,249,-2)
(773,532,247,-2)
(767,530,245,-2)
(762,527,243,-2)
(757,524,241,-2)
(751,521,239,-2)
(746,518,238,-2)
(741,515,236,-2)
(736,511,234,-2)
(732,508,233,-2)
(727,504,231,-2)
(722,500,228,-2)
(720,498,227,-2)
(716,494,222,-2)
(712,489,219,-2)
(708,484,216,-2)
(704,479,214,-2)
(701,474,213,-2)
(697,468,212,-2)
(694,463,211,-2)
(691,458,211,-2)
(688,452,210,-2)
(685,447,210,-2)
(682,442,211,-2)
(678,436,212,-2)
(675,431,212,-2)
(673,428,211,-2)
(670,423,210,-2)
(667,418,210,-2)
(664,413,210,-2)
(661,408,210,-2)
(658,402,210,-2)
(656,397,210,-2)
(653,392,210,-2)
(650,387,210,-2)
(647,382,210,-2)
(643,376,211,-2)
(640,371,211,-2)
(637,366,212,-2)
(634,361,212,-2)
(632,358,214,-2)
(629,353,215,-2)
(625,349,216,-2)
(622,344,216,-2)
(618,339,217,-2)
(615,334,217,-2)
(611,329,217,-2)
(607,324,218,-2)
(604,320,218,-2)
(600,315,218,-2)
(596,310,218,-2)
(592,305,218,-2)
(589,301,218,-2)
(585,296,218,-2)
(583,294,218,-2)
(579,289,217,-2)
(576,284,217,-2)
(572,279,217,-2)
(569,274,217,-2)
(565,270,217,-2)
(561,265,217,-2)
(558,260,218,-2)
(554,255,219,-2)
(550,251,220,-2)
(546,246,221,-2)
(542,242,222,-2)
(538,237,224,-2)
(534,233,224,-2)
(532,231,226,-2)
(527,227,228,-2)
(523,223,230,-2)
(518,219,231,-2)
(513,215,232,-2)
(508,211,233,-2)
(503,208,234,-2)
(498,204,235,-2)
(493,200,235,-2)
(488,197,236,-2)
(483,193,236,-2)
(478,190,236,-2)
(473,187,237,-2)
(470,185,236,-2)
(465,182,236,-2)
(460,178,236,-2)
(455,175,237,-2)
(449,171,237,-2)
(444,168,238,-2)
(439,165,239,-2)
(434,162,240,-2)
(428,159,241,-2)
(423,156,243,-2)
(417,153,245,-2)
(412,150,247,-2)
(406,148,249,-2)
(400,146,249,-2)
(397,145,254,-2)
(391,144,256,-2)
(385,142,258,-2)
(379,141,259,-2)
(373,140,260,-2)
(367,139,261,-2)
(361,138,262,-2)
(355,137,263,-2)
(349,137,263,-2)
(343,136,264,-2)
(337,135,265,-2)
(331,135,265,-2)
(325,134,266,-2)
(319,134,266,-2)
(316,134,266,-2)
(310,134,266,-2)
(304,134,266,-2)
(298,133,269,-2)
(292,133,269,-2)
(285,133,269,-2)
(279,133,269,-2)
(273,134,272,-2)
(267,134,272,-2)
(261,134,272,-2)
(255,135,277,-2)
(249,136,279,-2)
(243,137,282,-2)
(237,138,285,-2)
(234,139,288,-2)
(232,140,289,-2)
(230,140,289,-2)
(228,141,292,-2)
(226,142,293,-2)
(225,143,294,-2)
(223,143,294,-2)
(221,144,296,-2)
(219,145,297,-2)
(217,146,297,-2)
(216,147,298,-2)
(214,148,299,-2)
(212,149,299,-2)
(210,150,300,-2)
(208,151,300,-2)
(207,152,301,-2)
(205,153,301,-2)
(203,154,302,-2)
(202,155,302,-2)
(200,156,303,-2)
(198,157,303,-2)
(197,158,303,-2)
(195,160,304,-2)
(193,161,304,-2)
(191,162,305,-2)
(190,163,305,-2)
(188,164,305,-2)
(187,165,306,-2)
(185,167,306,-2)
(183,168,306,-2)
(182,169,307,-2)
(180,170,307,-2)
(178,171,307,-2)
(177,173,307,-2)
(175,174,308,-2)
(174,175,308,-2)
(172,176,308,-2)
(170,178,309,-2)
(169,179,309,-2)
(167,180,309,-2)
(166,181,310,-2)
(165,182,312,-2)
(163,183,312,-2)
(162,185,313,-2)
(161,186,313,-2)
(159,187,313,-2)
(158,189,314,-2)
(156,190,314,-2)
(155,192,314,-2)
(153,193,315,-2)
(152,194,315,-2)
(150,196,316,-2)
(149,197,316,-2)
(148,199,316,-2)
(146,200,317,-2)
(145,202,317,-2)
(144,203,318,-2)
(142,205,318,-2)
(141,206,318,-2)
(139,208,319,-2)
(138,209,319,-2)
(137,211,320,-2)
(136,212,320,-2)
(134,214,321,-2)
(133,215,321,-2)
(132,217,322,-2)
(130,219,322,-2)
(129,220,323,-2)
(128,222,323,-2)
(127,223,324,-2)
(126,225,325,-2)
(125,227,325,-2)
(123,228,326,-2)
(122,230,327,-2)
(121,232,328,-2)
(120,233,329,-2)
(119,235,329,-2)
(118,237,331,-2)
(117,239,332,-2)
(116,240,333,-2)
(115,242,334,-2)
(114,244,336,-2)
(114,245,336,-2)
(113,247,338,-2)
(112,249,338,-2)
(112,251,338,-2)
(111,252,340,-2)
(110,254,340,-2)
(110,256,340,-2)
(109,258,342,-2)
(108,260,342,-2)
(108,262,342,-2)
(107,264,343,-2)
(107,266,343,-2)
(106,268,344,-2)
(106,270,344,-2)
(105,272,345,-2)
(105,273,345,-2)
(104,275,347,-2)
(104,277,347,-2)
(103,279,348,-2)
(103,281,348,-2)
(102,283,349,-2)
(102,285,349,-2)
(102,287,349,-2)
(101,289,351,-2)
(101,291,351,-2)
(101,293,351,-2)
(101,295,351,-2)
(100,297,354,-2)
(100,299,354,-2)
(100,301,354,-2)
(100,303,354,-2)
(100,305,354,-2)
(100,307,354,-2)
(100,309,354,-2)
(100,311,354,-2)
(100,313,354,-2)
(100,315,354,-2)
(100,317,354,-2)
(100,319,354,-2)
(100,321,354,-2)
(101,323,12,-2)
(101,324,12,-2)
(101,326,12,-2)
(102,328,18,-2)
(103,330,19,-2)
(103,332,19,-2)
(104,334,23,-2)
(105,335,24,-2)
(106,337,26,-2)
(107,339,27,-2)
(108,341,28,-2)
(109,343,29,-2)
(110,344,30,-2)
(111,346,31,-2)
(112,348,32,-2)
(113,349,32,-2)
(114,351,33,-2)
(115,353,34,-2)
(116,354,34,-2)
(117,356,35,-2)
(118,358,36,-2)
(119,359,36,-2)
(121,361,37,-2)
(122,363,37,-2)
(123,364,38,-2)
(124,366,39,-2)
(126,367,39,-2)
(127,369,40,-2)
(128,370,40,-2)
(129,372,41,-2)
(131,373,41,-2)
(132,375,42,-2)
(133,376,42,-2)
(135,378,43,-2)
(136,379,43,-2)
(138,381,44,-2)
(139,382,44,-2)
(140,384,45,-2)
(142,385,45,-2)
(143,387,46,-2)
(145,388,46,-2)
(146,389,47,-2)
(148,391,48,-2)
(149,392,48,-2)
(150,393,49,-2)
(151,394,51,-2)
(153,395,52,-2)
(154,396,53,-2)
(156,398,55,-2)
(158,399,56,-2)
(159,400,57,-2)
(161,401,57,-2)
(163,402,58,-2)
(164,403,59,-2)
(166,404,60,-2)
(168,405,60,-2)
(170,406,61,-2)
(171,407,61,-2)
(173,408,62,-2)
(175,409,62,-2)
(177,410,63,-2)
(179,411,63,-2)
(180,412,63,-2)
(182,413,64,-2)
(184,413,64,-2)
(186,414,64,-2)
(188,415,65,-2)
(189,416,65,-2)
(191,417,65,-2)
(193,418,65,-2)
(195,419,65,-2)
(197,419,65,-2)
(198,420,66,-2)
(200,421,66,-2)
(202,422,66,-2)
(204,423,66,-2)
(206,424,66,-2)
(208,424,66,-2)
(209,425,66,-2)
(211,426,66,-2)
(213,427,66,-2)
(215,428,66,-2)
(217,428,66,-2)
(219,429,66,-2)
(220,430,66,-2)
(222,431,66,-2)
(224,432,66,-2)
(225,432,66,-2)
(227,433,64,-2)
(229,434,64,-2)
(230,435,64,-2)
(232,436,64,-2)
(234,436,64,-2)
(236,437,64,-2)
(238,438,64,-2)
(240,439,64,-2)
(241,440,65,-2)
(243,441,65,-2)
(245,442,65,-2)
(247,443,65,-2)
(249,443,65,-2)
(250,444,65,-2)
(252,445,65,-2)
(254,446,65,-2)
(256,447,65,-2)
(258,448,65,-2)
(260,449,65,-2)
(261,449,65,-2)
(263,450,65,-2)
(265,451,65,-2)
(267,452,65,-2)
(269,453,65,-2)
(271,454,65,-2)
(272,454,65,-2)
(274,455,65,-2)
(276,456,65,-2)
(278,457,65,-2)
(280,458,65,-2)
(282,459,65,-2)
(283,459,65,-2)
(285,460,66,-2)
(287,461,66,-2)
(289,462,66,-2)
(291,463,66,-2)
(293,464,66,-2)
(294,464,66,-2)
(296,465,66,-2)
(298,466,66,-2)
(300,467,66,-2)
(301,467,66,-2)
(303,468,65,-2)
(305,469,65,-2)
(306,470,65,-2)
(308,471,64,-2)
(310,472,64,-2)
(312,473,64,-2)
(314,474,64,-2)
(316,474,64,-2)
(317,475,63,-2)
(319,476,63,-2)
(321,477,63,-2)
(323,478,63,-2)
(325,479,63,-2)
(326,480,63,-2)
(328,481,63,-2)
(330,482,63,-2)
(332,483,62,-2)
(334,484,62,-2)
(335,485,62,-2)
(337,486,62,-2)
(339,486,62,-2)
(341,487,62,-2)
(342,488,62,-2)
(344,489,62,-2)
(346,490,62,-2)
(348,491,62,-2)
(350,492,62,-2)
(351,493,62,-2)
(353,494,62,-2)
(355,495,62,-2)
(357,496,62,-2)
(359,497,62,-2)
(360,498,62,-2)
(362,499,62,-2)
(364,500,62,-2)
(366,501,62,-2)
(368,502,62,-2)
(369,503,62,-2)
(371,504,62,-2)
(372,504,62,-2)
(374,505,62,-2)
(376,506,62,-2)
(377,507,62,-2)
(379,508,62,-2)
(381,509,62,-2)
(383,510,62,-2)
(384,511,62,-2)
(386,511,62,-2)
(388,512,62,-2)
(390,513,62,-2)
(392,514,62,-2)
(393,515,62,-2)
(395,516,62,-2)
(397,517,62,-2)
(399,518,62,-2)
(401,519,62,-2)
(402,520,62,-2)
(404,521,62,-2)
(406,522,62,-2)
(408,523,62,-2)
(409,524,62,-2)
(411,525,62,-2)
(413,526,62,-2)
(415,526,62,-2)
(417,527,62,-2)
(418,528,62,-2)
(420,529,62,-2)
(422,530,62,-2)
(424,531,62,-2)
(425,532,61,-2)
(427,533,61,-2)
(429,534,61,-2)
(431,535,61,-2)
(432,536,61,-2)
(434,537,61,-2)
(436,538,61,-2)
(438,539,61,-2)
(439,540,61,-2)
(441,541,60,-2)
(443,542,60,-2)
(446,544,60,-2)
(451,547,60,-2)
(456,550,60,-2)
(462,553,60,-2)
(467,556,60,-2)
(472,559,59,-2)
(478,562,59,-2)
(483,565,58,-2)
(488,569,57,-2)
(493,572,56,-2)
(498,576,55,-2)
(503,579,53,-2)
(508,583,51,-2)
(513,587,51,-2)
(515,589,47,-2)
(520,593,45,-2)
(524,597,44,-2)
(528,602,42,-2)
(532,606,41,-2)
(536,611,40,-2)
(540,616,39,-2)
(543,620,38,-2)
(547,625,37,-2)
(551,630,36,-2)
(554,635,35,-2)
(558,640,34,-2)
(561,645,33,-2)
(564,650,33,-2)
(566,653,31,-2)
(569,658,29,-2)
(571,663,28,-2)
(574,668,27,-2)
(577,674,26,-2)
(579,679,25,-2)
(582,685,25,-2)
(584,690,24,-2)
(587,696,24,-2)
(589,701,24,-2)
(592,707,23,-2)
(594,712,24,-2)
(596,718,24,-2)
(599,723,24,-2)
(599,723,24,-2)
(601,728,24,-2)
(603,733,24,-2)
(605,738,24,-2)
(607,743,24,-2)
(609,748,24,-2)
(611,753,24,-2)
(613,758,24,-2)
(615,763,24,-2)
(617,768,24,-2)
(619,773,24,-2)
(621,778,24,-2)
(623,783,24,-2)
(625,788,24,-2)
(627,793,24,-2)
(629,798,24,-2)
(631,803,24,-2)
(633,808,24,-2)
(635,813,24,-2)
(637,818,24,-2)
(639,823,24,-2)
(641,828,24,-2)
(643,833,24,-2)
(645,838,24,-2)
(647,843,24,-2)
(649,848,24,-2)
(651,853,24,-2)
(653,858,24,-2)
(655,863,24,-2)
(657,868,24,-2)
(659,873,24,-2)
(661,878,24,-2)
(663,883,24,-2)
(665,888,24,-2)
(667,893,24,-2)
