0,1,3
(1126,330,224,-2)
(1123,327,224,-2)
(1122,326,225,-2)
(1119,323,226,-2)
(1116,320,227,-2)
(1113,317,228,-2)
(1110,314,228,-2)
(1107,312,229,-2)
(1104,309,229,-2)
(1100,307,230,-2)
(1097,304,230,-2)
(1094,301,231,-2)
(1091,299,231,-2)
(1088,296,232,-2)
(1085,294,232,-2)
(1082,291,233,-2)
(1078,289,233,-2)
(1075,286,234,-2)
(1072,284,234,-2)
(1068,282,235,-2)
(1065,279,236,-2)
(1062,277,237,-2)
(1060,276,238,-2)
(1058,275,238,-2)
(1057,274,239,-2)
(1055,273,240,-2)
(1053,272,240,-2)
(1051,271,240,-2)
(1050,270,241,-2)
(1048,269,241,-2)
(1046,268,242,-2)
(1044,267,242,-2)
(1043,266,242,-2)
(1041,265,242,-2)
(1039,264,243,-2)
(1037,263,243,-2)
(1035,262,243,-2)
(1034,261,243,-2)
(1032,261,243,-2)
(1030,260,244,-2)
(1028,259,244,-2)
(1026,258,244,-2)
(1025,257,244,-2)
(1023,256,244,-2)
(1021,255,244,-2)
(1019,254,245,-2)
(1017,253,245,-2)
(1015,253,245,-2)
(1014,252,245,-2)
(1012,251,245,-2)
(1010,250,245,-2)
(1008,249,245,-2)
(1006,248,245,-2)
(1004,248,245,-2)
(1003,247,245,-2)
(1001,246,245,-2)
(999,245,245,-2)
(997,244,245,-2)
(995,243,246,-2)
(993,243,246,-2)
(992,242,246,-2)
(990,241,246,-2)
(988,240,246,-2)
(987,240,246,-2)
(985,239,245,-2)
(983,238,245,-2)
(982,237,245,-2)
(980,236,245,-2)
(978,235,245,-2)
(976,235,245,-2)
(974,234,246,-2)
(972,233,246,-2)
(971,232,246,-2)
(969,231,246,-2)
(967,230,246,-2)
(965,230,246,-2)
(963,229,246,-2)
(961,228,246,-2)
(960,227,246,-2)
(958,226,246,-2)
(956,226,246,-2)
(954,225,246,-2)
(952,224,247,-2)
(950,223,247,-2)
(949,222,247,-2)
(947,222,247,-2)
(945,221,247,-2)
(943,220,247,-2)
(941,219,247,-2)
(939,218,248,-2)
(937,218,248,-2)
(936,217,248,-2)
(934,216,248,-2)
(932,215,249,-2)
(930,215,249,-2)
(928,214,249,-2)
(926,213,249,-2)
(924,213,249,-2)
(922,212,250,-2)
(921,211,250,-2)
(919,210,251,-2)
(917,210,251,-2)
(915,209,252,-2)
(913,209,252,-2)
(911,208,252,-2)
(910,208,252,-2)
(908,207,256,-2)
(906,207,256,-2)
(904,206,257,-2)
(902,206,257,-2)
(900,205,257,-2)
(898,205,257,-2)
(896,205,257,-2)
(894,204,258,-2)
(892,204,258,-2)
(890,203,259,-2)
(889,203,259,-2)
(887,203,259,-2)
(885,202,260,-2)
(883,202,260,-2)
(881,202,260,-2)
(879,201,260,-2)
(877,201,260,-2)
(875,201,260,-2)
(873,200,261,-2)
(871,200,261,-2)
(869,200,261,-2)
(867,199,261,-2)
(865,199,261,-2)
(863,199,261,-2)
(861,198,262,-2)
(859,198,262,-2)
(857,198,262,-2)
(855,198,262,-2)
(853,197,263,-2)
(851,197,263,-2)
(849,197,263,-2)
(847,197,263,-2)
(845,196,264,-2)
(843,196,264,-2)
(841,196,264,-2)
(839,196,264,-2)
(837,196,264,-2)
(835,195,265,-2)
(833,195,265,-2)
(831,195,265,-2)
(830,195,265,-2)
(828,195,265,-2)
(826,195,265,-2)
(824,195,265,-2)
(822,195,265,-2)
(820,195,265,-2)
(818,195,265,-2)
(816,195,265,-2)
(814,194,269,-2)
(812,194,269,-2)
(810,194,269,-2)
(808,194,269,-2)
(806,194,269,-2)
(804,194,269,-2)
(802,194,269,-2)
(800,194,269,-2)
(798,194,269,-2)
(796,194,269,-2)
(794,194,269,-2)
(792,194,269,-2)
(790,194,269,-2)
(788,194,269,-2)
(786,194,269,-2)
(784,194,269,-2)
(782,194,269,-2)
(780,194,269,-2)
(778,194,269,-2)
(776,194,269,-2)
(774,194,269,-2)
(772,194,269,-2)
(770,194,269,-2)
(768,194,269,-2)
(766,194,269,-2)
(764,194,269,-2)
(762,194,269,-2)
(760,194,269,-2)
(758,194,269,-2)
(756,194,269,-2)
(754,194,269,-2)
(752,194,269,-2)
(750,194,269,-2)
(749,194,269,-2)
(747,194,269,-2)
(745,194,269,-2)
(743,194,269,-2)
(741,194,269,-2)
(739,194,269,-2)
(737,194,269,-2)
(735,194,269,-2)
(733,194,269,-2)
(731,194,269,-2)
(729,195,273,-2)
(727,195,273,-2)
(725,195,273,-2)
(723,195,273,-2)
(721,195,273,-2)
(719,195,273,-2)
(717,195,273,-2)
(715,195,273,-2)
(713,195,273,-2)
(711,196,274,-2)
(709,196,274,-2)
(707,196,274,-2)
(705,196,274,-2)
(703,196,274,-2)
(701,196,274,-2)
(699,196,274,-2)
(697,196,274,-2)
(695,197,274,-2)
(693,197,274,-2)
(691,197,274,-2)
(689,197,274,-2)
(687,197,274,-2)
(685,197,274,-2)
(683,197,274,-2)
(681,197,274,-2)
(679,198,273,-2)
(677,198,273,-2)
(675,198,273,-2)
(673,198,273,-2)
(671,198,273,-2)
(669,198,273,-2)
(668,198,273,-2)
(666,198,273,-2)
(664,198,273,-2)
(662,198,273,-2)
(660,198,273,-2)
(658,199,274,-2)
(656,199,274,-2)
(654,199,274,-2)
(652,199,274,-2)
(650,199,274,-2)
(648,199,274,-2)
(646,199,274,-2)
(644,200,274,-2)
(642,200,274,-2)
(640,200,274,-2)
(638,200,274,-2)
(636,200,274,-2)
(634,200,274,-2)
(632,200,274,-2)
(630,201,274,-2)
(628,201,274,-2)
(626,201,274,-2)
(624,201,274,-2)
(622,201,274,-2)
(620,201,274,-2)
(618,201,274,-2)
(616,201,274,-2)
(614,202,273,-2)
(612,202,273,-2)
(610,202,273,-2)
(608,202,273,-2)
(606,202,273,-2)
(604,202,273,-2)
(602,202,273,-2)
(600,202,273,-2)
(598,202,273,-2)
(596,202,273,-2)
(594,202,273,-2)
(592,202,273,-2)
(590,202,273,-2)
(588,202,273,-2)
(586,202,273,-2)
(585,202,273,-2)
(583,202,273,-2)
(581,202,273,-2)
(579,202,273,-2)
(577,202,273,-2)
(575,202,273,-2)
(573,202,273,-2)
(571,202,273,-2)
(569,202,273,-2)
(567,202,273,-2)
(565,201,267,-2)
(563,201,267,-2)
(561,201,267,-2)
(559,201,267,-2)
(557,201,267,-2)
(555,201,267,-2)
(553,201,267,-2)
(551,200,265,-2)
(549,200,265,-2)
(547,200,265,-2)
(545,200,265,-2)
(543,200,265,-2)
(541,199,264,-2)
(539,199,264,-2)
(537,199,264,-2)
(535,199,264,-2)
(533,198,263,-2)
(531,198,263,-2)
(529,198,263,-2)
(527,198,263,-2)
(525,197,261,-2)
(523,197,261,-2)
(521,197,261,-2)
(519,196,260,-2)
(517,196,260,-2)
(515,196,260,-2)
(513,195,259,-2)
(511,195,259,-2)
(509,194,257,-2)
(507,194,257,-2)
(505,193,256,-2)
(503,193,256,-2)
(502,193,256,-2)
(500,192,254,-2)
(498,192,254,-2)
(496,191,252,-2)
(494,190,251,-2)
(493,190,251,-2)
(491,189,249,-2)
(489,188,249,-2)
(487,188,249,-2)
(485,187,247,-2)
(483,186,247,-2)
(481,185,246,-2)
(480,184,246,-2)
(478,184,246,-2)
(476,183,245,-2)
(474,182,245,-2)
(472,181,244,-2)
(470,180,244,-2)
(469,179,244,-2)
(467,178,243,-2)
(465,177,243,-2)
(463,177,243,-2)
(462,176,243,-2)
(460,175,242,-2)
(458,174,242,-2)
(456,173,242,-2)
(454,172,242,-2)
(453,171,242,-2)
(451,170,242,-2)
(449,169,241,-2)
(447,168,241,-2)
(446,167,241,-2)
(444,166,241,-2)
(442,165,241,-2)
(440,164,241,-2)
(439,163,241,-2)
(437,162,241,-2)
(435,161,241,-2)
(433,160,241,-2)
(432,159,241,-2)
(430,158,241,-2)
(429,158,241,-2)
(427,157,240,-2)
(426,156,240,-2)
(424,155,239,-2)
(422,154,238,-2)
(420,153,238,-2)
(419,152,237,-2)
(417,151,237,-2)
(415,150,237,-2)
(414,149,236,-2)
(412,147,236,-2)
(410,146,236,-2)
(409,145,236,-2)
(407,144,236,-2)
(405,143,235,-2)
(404,142,235,-2)
(402,141,235,-2)
(400,139,235,-2)
(399,138,235,-2)
(397,137,235,-2)
(395,136,235,-2)
(394,135,235,-2)
(392,134,235,-2)
(391,133,235,-2)
(389,131,235,-2)
(387,130,236,-2)
(386,129,236,-2)
(384,128,236,-2)
(382,127,236,-2)
(381,126,236,-2)
(379,125,237,-2)
(377,124,237,-2)
(376,123,237,-2)
(374,121,238,-2)
(372,120,238,-2)
(370,119,238,-2)
(369,118,239,-2)
(367,117,239,-2)
(365,116,240,-2)
(364,115,241,-2)
(362,114,241,-2)
(360,113,242,-2)
(358,112,243,-2)
(356,111,244,-2)
(355,111,244,-2)
(353,110,246,-2)
(351,109,246,-2)
(350,109,246,-2)
(348,108,249,-2)
(346,107,250,-2)
(344,107,250,-2)
(343,106,251,-2)
(341,105,251,-2)
(339,105,251,-2)
(337,104,252,-2)
(335,103,252,-2)
(333,103,252,-2)
(331,102,253,-2)
(329,101,253,-2)
(327,101,253,-2)
(325,100,254,-2)
(323,100,254,-2)
(321,99,254,-2)
(319,99,254,-2)
(318,98,255,-2)
(316,98,255,-2)
(314,97,256,-2)
(312,97,256,-2)
(310,96,257,-2)
(308,96,257,-2)
(306,95,258,-2)
(304,95,258,-2)
(302,94,259,-2)
(300,94,259,-2)
(298,94,259,-2)
(296,93,260,-2)
(294,93,260,-2)
(292,93,260,-2)
(290,92,262,-2)
(288,92,262,-2)
(286,92,262,-2)
(284,92,262,-2)
(282,91,265,-2)
(280,91,265,-2)
(278,91,265,-2)
(276,91,265,-2)
(274,91,265,-2)
(272,91,265,-2)
(271,91,265,-2)
(269,91,265,-2)
(267,91,265,-2)
(265,91,265,-2)
(263,92,277,-2)
(261,92,277,-2)
(259,92,277,-2)
(257,93,281,-2)
(255,93,281,-2)
(253,93,281,-2)
(251,94,283,-2)
(249,94,283,-2)
(247,95,285,-2)
(245,95,285,-2)
(243,96,286,-2)
(241,97,287,-2)
(239,97,287,-2)
(237,98,288,-2)
(236,98,288,-2)
(234,99,289,-2)
(232,100,289,-2)
(230,100,289,-2)
(228,101,290,-2)
(226,102,290,-2)
(224,102,290,-2)
(222,103,291,-2)
(220,104,291,-2)
(218,105,291,-2)
(217,105,291,-2)
(215,106,292,-2)
(213,107,292,-2)
(211,107,292,-2)
(209,108,292,-2)
(207,109,292,-2)
(205,110,292,-2)
(203,111,292,-2)
(202,111,292,-2)
(200,112,292,-2)
(198,113,292,-2)
(196,114,292,-2)
(195,114,292,-2)
(191,116,295,-2)
(188,117,296,-2)
(184,119,297,-2)
(180,121,298,-2)
(177,123,299,-2)
(173,125,299,-2)
(170,127,300,-2)
(166,129,300,-2)
(163,131,301,-2)
(159,133,301,-2)
(156,135,302,-2)
(152,137,302,-2)
(149,140,302,-2)
(145,142,302,-2)
(142,144,303,-2)
(139,146,303,-2)
(135,148,303,-2)
(132,151,303,-2)
(128,153,303,-2)
(125,155,303,-2)
(123,156,305,-2)
(120,158,305,-2)
(117,161,306,-2)
(113,163,307,-2)
(110,166,307,-2)
(107,168,307,-2)
(104,171,308,-2)
(101,173,308,-2)
(97,176,309,-2)
(94,178,309,-2)
(91,181,309,-2)
(88,183,310,-2)
(85,186,310,-2)
(82,189,310,-2)
(79,191,311,-2)
(76,194,311,-2)
(73,196,311,-2)
(69,199,312,-2)
(66,202,312,-2)
(63,205,313,-2)
(62,206,315,-2)
(59,209,316,-2)
(56,212,317,-2)
(54,215,317,-2)
(51,218,318,-2)
(48,221,318,-2)
(46,224,319,-2)
(43,227,319,-2)
(40,230,319,-2)
(38,233,320,-2)
(35,236,320,-2)
(33,239,320,-2)
(30,242,320,-2)
(28,245,321,-2)
(25,248,321,-2)
(23,251,321,-2)
(20,254,321,-2)
(17,258,321,-2)
(15,261,321,-2)
(12,264,322,-2)
(10,267,322,-2)
(9,269,324,-2)
(6,272,324,-2)
(4,275,324,-2)
(2,279,325,-2)
(-1,282,325,-2)
(-3,285,325,-2)
(-5,288,325,-2)
(-8,292,325,-2)
(-10,295,325,-2)
(-12,299,326,-2)
(-15,302,326,-2)
(-17,305,326,-2)
(-19,309,326,-2)
(-21,312,326,-2)
(-24,315,326,-2)
(-26,319,326,-2)
(-28,322,326,-2)
(-30,326,327,-2)
(-33,329,327,-2)
(-35,332,327,-2)
(-36,334,328,-2)
(-38,337,328,-2)
(-40,341,329,-2)
(-42,344,329,-2)
(-45,348,329,-2)
(-47,351,329,-2)
(-49,355,329,-2)
(-51,358,329,-2)
(-53,362,329,-2)
(-55,365,329,-2)
(-57,369,329,-2)
(-59,372,329,-2)
(-61,376,329,-2)
(-63,379,329,-2)
(-65,383,329,-2)
(-68,386,329,-2)
(-70,390,329,-2)
(-72,393,329,-2)
(-74,397,329,-2)
(-76,400,329,-2)
(-78,404,329,-2)
(-78,404,329,-2)
(-80,407,329,-2)
(-82,410,329,-2)
(-84,413,329,-2)
(-86,416,329,-2)
(-88,419,329,-2)
(-90,422,329,-2)
(-92,425,329,-2)
(-94,428,329,-2)
(-96,431,329,-2)
(-98,434,329,-2)
(-100,437,329,-2)
(-102,440,329,-2)
(-104,443,329,-2)
(-106,446,329,-2)
(-108,449,329,-2)
(-110,452,329,-2)
(-112,455,329,-2)
(-114,458,329,-2)
(-116,461,329,-2)
(-118,464,329,-2)
(-120,467,329,-2)
(-122,470,329,-2)
(-124,473,329,-2)
(-126,476,329,-2)
(-128,479,329,-2)
(-130,482,329,-2)
(-132,485,329,-2)
(-134,488,329,-2)
(-136,491,329,-2)
(-138,494,329,-2)
(-140,497,329,-2)
(-142,500,329,-2)
(-144,503,329,-2)
(-146,506,329,-2)
(-148,509,329,-2)
(-150,512,329,-2)
(-152,515,329,-2)
(-154,518,329,-2)
(-156,521,329,-2)
(-158,524,329,-2)
(-160,527,329,-2)
(-162,530,329,-2)
(-164,533,329,-2)
(-166,536,329,-2)
(-168,539,329,-2)
(-170,542,329,-2)
(-172,545,329,-2)
(-174,548,329,-2)
(-176,551,329,-2)
(-178,554,329,-2)
(-180,557,329,-2)
