0,1,3
(492,451,275,-2)
(490,451,275,-2)
(488,451,275,-2)
(486,451,275,-2)
(484,451,275,-2)
(482,451,275,-2)
(480,451,275,-2)
(478,451,275,-2)
(476,451,275,-2)
(474,450,258,-2)
(472,450,258,-2)
(470,449,250,-2)
(468,448,245,-2)
(467,448,245,-2)
(465,447,238,-2)
(464,446,235,-2)
(462,445,232,-2)
(460,443,230,-2)
(459,442,228,-2)
(457,441,227,-2)
(456,439,225,-2)
(455,438,224,-2)
(453,436,223,-2)
(452,435,222,-2)
(450,433,221,-2)
(449,432,220,-2)
(448,430,219,-2)
(447,429,218,-2)
(445,427,217,-2)
(444,426,216,-2)
(443,424,215,-2)
(442,422,215,-2)
(441,421,214,-2)
(440,419,213,-2)
(439,417,212,-2)
(437,415,211,-2)
(436,414,210,-2)
(435,412,210,-2)
(434,410,209,-2)
(433,408,208,-2)
(433,407,208,-2)
(432,405,206,-2)
(431,403,205,-2)
(430,401,204,-2)
(429,399,203,-2)
(428,398,202,-2)
(428,396,202,-2)
(427,394,199,-2)
(426,392,198,-2)
(426,390,198,-2)
(425,388,194,-2)
(425,386,194,-2)
(424,384,189,-2)
(424,382,189,-2)
(424,380,189,-2)
(424,379,189,-2)
(424,377,189,-2)
(424,375,189,-2)
(424,373,189,-2)
(425,371,170,-2)
(425,369,170,-2)
(426,367,166,-2)
(426,365,166,-2)
(427,363,163,-2)
(427,361,163,-2)
(428,359,161,-2)
(429,357,160,-2)
(429,355,160,-2)
(430,354,158,-2)
(431,352,157,-2)
(432,350,157,-2)
(432,348,157,-2)
(433,346,155,-2)
(434,344,155,-2)
(435,342,154,-2)
(436,341,154,-2)
(437,339,153,-2)
(438,337,152,-2)
(439,335,152,-2)
(440,333,152,-2)
(441,332,151,-2)
(441,330,151,-2)
(442,328,150,-2)
(443,326,150,-2)
(445,325,150,-2)
(446,323,149,-2)
(447,321,149,-2)
(448,319,148,-2)
(449,318,148,-2)
(450,316,148,-2)
(451,314,147,-2)
(452,313,147,-2)
(453,311,147,-2)
(454,309,146,-2)
(455,308,146,-2)
(456,306,146,-2)
(457,305,144,-2)
(458,303,142,-2)
(459,302,140,-2)
(461,300,139,-2)
(462,299,138,-2)
(463,297,137,-2)
(465,296,136,-2)
(466,294,135,-2)
(468,293,134,-2)
(469,292,134,-2)
(471,290,133,-2)
(472,289,132,-2)
(474,288,132,-2)
(475,286,131,-2)
(477,285,131,-2)
(478,284,131,-2)
(480,282,130,-2)
(481,281,130,-2)
(483,280,130,-2)
(484,278,130,-2)
(486,277,129,-2)
(487,276,129,-2)
(489,275,129,-2)
(491,273,129,-2)
(492,272,129,-2)
(494,271,129,-2)
(495,269,129,-2)
(497,268,129,-2)
(498,267,130,-2)
(500,266,130,-2)
(501,264,130,-2)
(503,263,130,-2)
(505,262,131,-2)
(506,260,131,-2)
(508,259,131,-2)
(509,258,132,-2)
(511,256,133,-2)
(512,255,133,-2)
(513,254,134,-2)
(515,252,135,-2)
(516,251,136,-2)
(517,250,137,-2)
(523,244,133,-2)
(529,239,132,-2)
(535,233,132,-2)
(541,228,132,-2)
(547,222,134,-2)
(553,216,136,-2)
(558,210,140,-2)
(563,204,145,-2)
(568,197,155,-2)
(570,189,155,-2)
(571,185,176,-2)
(570,177,184,-2)
(570,169,184,-2)
(568,161,193,-2)
(566,153,197,-2)
(563,145,200,-2)
(560,138,203,-2)
(557,131,207,-2)
(553,123,211,-2)
(549,117,218,-2)
(543,111,218,-2)
(540,109,240,-2)
(532,105,252,-2)
(524,103,258,-2)
(516,102,262,-2)
(507,101,264,-2)
(499,100,266,-2)
(490,100,266,-2)
(482,99,268,-2)
(474,99,268,-2)
(465,99,268,-2)
(457,98,268,-2)
(453,98,268,-2)
(445,97,267,-2)
(437,97,267,-2)
(428,97,267,-2)
(420,96,268,-2)
(412,96,268,-2)
(404,96,268,-2)
(395,96,268,-2)
(387,96,268,-2)
(379,97,275,-2)
(375,97,275,-2)
(367,98,278,-2)
(359,99,279,-2)
(351,101,280,-2)
(343,102,281,-2)
(335,104,281,-2)
(328,105,282,-2)
(320,107,283,-2)
(312,109,284,-2)
(304,111,285,-2)
(296,113,287,-2)
(289,116,289,-2)
(285,117,291,-2)
(278,120,293,-2)
(270,123,295,-2)
(263,127,297,-2)
(256,130,298,-2)
(249,134,299,-2)
(242,138,300,-2)
(235,142,301,-2)
(228,146,301,-2)
(221,151,302,-2)
(214,155,303,-2)
(211,157,305,-2)
(204,162,306,-2)
(198,167,307,-2)
(191,172,308,-2)
(185,177,309,-2)
(178,182,311,-2)
(172,188,312,-2)
(166,193,314,-2)
(160,199,317,-2)
(155,205,320,-2)
(150,212,320,-2)
(148,215,328,-2)
(144,222,331,-2)
(140,229,333,-2)
(136,237,335,-2)
(133,244,337,-2)
(130,251,338,-2)
(127,259,340,-2)
(124,267,342,-2)
(122,274,344,-2)
(120,282,346,-2)
(119,286,350,-2)
(118,290,350,-2)
(118,294,350,-2)
(117,298,351,-2)
(116,302,351,-2)
(116,306,351,-2)
(115,310,352,-2)
(115,314,352,-2)
(114,318,353,-2)
(114,322,353,-2)
(113,326,354,-2)
(113,330,354,-2)
(112,335,356,-2)
(112,339,356,-2)
(112,343,356,-2)
(112,347,356,-2)
(112,351,356,-2)
(112,355,356,-2)
(113,359,7,-2)
(113,363,7,-2)
(114,367,16,-2)
(115,369,21,-2)
(117,373,26,-2)
(118,376,30,-2)
(121,380,33,-2)
(123,383,36,-2)
(125,386,38,-2)
(128,389,40,-2)
(130,392,42,-2)
(133,395,44,-2)
(136,398,45,-2)
(139,401,47,-2)
(142,404,49,-2)
(145,406,50,-2)
(148,409,52,-2)
(151,411,54,-2)
(154,414,55,-2)
(158,416,57,-2)
(161,418,60,-2)
(165,420,62,-2)
(168,422,65,-2)
(172,423,69,-2)
(174,424,72,-2)
(178,425,77,-2)
(182,426,81,-2)
(186,426,81,-2)
(190,427,87,-2)
(194,427,87,-2)
(198,427,87,-2)
(202,427,87,-2)
(206,426,94,-2)
(211,426,94,-2)
(215,426,94,-2)
(219,425,97,-2)
(223,425,97,-2)
(227,424,98,-2)
(231,423,99,-2)
(235,423,99,-2)
(239,422,100,-2)
(243,421,100,-2)
(247,421,100,-2)
(251,420,100,-2)
(255,419,100,-2)
(257,419,100,-2)
(261,418,101,-2)
(265,417,103,-2)
(269,416,104,-2)
(273,415,105,-2)
(277,414,106,-2)
(280,413,107,-2)
(284,412,107,-2)
(288,411,108,-2)
(292,410,108,-2)
(296,408,109,-2)
(300,407,109,-2)
(303,406,109,-2)
(307,404,109,-2)
(311,403,109,-2)
(315,402,108,-2)
(319,401,108,-2)
(322,399,107,-2)
(326,398,107,-2)
(330,397,106,-2)
(334,396,106,-2)
(336,396,106,-2)
(340,395,103,-2)
(344,394,103,-2)
(348,393,103,-2)
(352,392,102,-2)
(356,391,102,-2)
(360,390,102,-2)
(364,389,102,-2)
(368,388,102,-2)
(372,388,102,-2)
(376,387,102,-2)
(380,386,102,-2)
(384,385,103,-2)
(387,384,103,-2)
(391,383,103,-2)
(395,382,104,-2)
(399,381,104,-2)
(403,380,104,-2)
(407,379,105,-2)
(411,378,106,-2)
(415,377,106,-2)
(417,376,107,-2)
(421,375,108,-2)
(425,374,109,-2)
(428,373,110,-2)
(432,371,111,-2)
(436,370,111,-2)
(440,368,112,-2)
(444,367,112,-2)
(447,365,113,-2)
(451,364,113,-2)
(455,362,113,-2)
(459,360,113,-2)
(462,359,113,-2)
(466,357,114,-2)
(470,356,114,-2)
(473,354,114,-2)
(477,352,114,-2)
(481,351,113,-2)
(485,349,113,-2)
(488,348,113,-2)
(492,346,113,-2)
(494,345,111,-2)
(498,344,112,-2)
(501,342,112,-2)
(505,341,112,-2)
(509,339,112,-2)
(513,338,112,-2)
(517,336,112,-2)
(520,335,112,-2)
(524,333,112,-2)
(528,332,112,-2)
(532,330,111,-2)
(535,329,111,-2)
(539,327,111,-2)
(543,326,111,-2)
(547,324,111,-2)
(551,323,110,-2)
(555,322,110,-2)
(558,320,109,-2)
(562,319,109,-2)
(566,318,108,-2)
(568,317,107,-2)
(570,316,107,-2)
(572,316,107,-2)
(574,315,107,-2)
(576,315,107,-2)
(578,314,108,-2)
(580,313,108,-2)
(581,313,108,-2)
(583,312,108,-2)
(585,312,108,-2)
(587,311,108,-2)
(589,310,108,-2)
(591,310,108,-2)
(593,309,108,-2)
(595,308,108,-2)
(597,308,108,-2)
(599,307,108,-2)
(601,307,108,-2)
(603,306,108,-2)
(604,305,108,-2)
(606,305,108,-2)
(608,304,108,-2)
(610,303,108,-2)
(612,303,108,-2)
(614,302,108,-2)
(616,302,108,-2)
(618,301,107,-2)
(620,300,107,-2)
(622,300,107,-2)
(624,299,107,-2)
(626,299,107,-2)
(628,298,107,-2)
(629,298,107,-2)
(631,297,106,-2)
(633,296,106,-2)
(635,296,106,-2)
(637,295,105,-2)
(639,295,105,-2)
(641,294,105,-2)
(643,294,105,-2)
(645,293,104,-2)
(646,293,104,-2)
(648,293,104,-2)
(650,292,104,-2)
(652,292,104,-2)
(654,291,104,-2)
(656,291,104,-2)
(658,290,104,-2)
(660,290,104,-2)
(662,289,104,-2)
(663,289,104,-2)
(665,288,104,-2)
(667,288,104,-2)
(669,287,104,-2)
(671,287,104,-2)
(673,286,104,-2)
(675,286,104,-2)
(677,285,104,-2)
(679,285,104,-2)
(681,284,104,-2)
(683,284,104,-2)
(685,283,104,-2)
(687,283,104,-2)
(689,282,103,-2)
(691,282,103,-2)
(693,281,103,-2)
(695,281,103,-2)
(697,280,103,-2)
(699,280,103,-2)
(700,280,103,-2)
(702,279,103,-2)
(704,279,103,-2)
(706,278,102,-2)
(708,278,102,-2)
(710,277,102,-2)
(712,277,102,-2)
(714,277,102,-2)
(716,276,101,-2)
(718,276,101,-2)
(720,275,101,-2)
(722,275,101,-2)
(724,275,101,-2)
(726,274,100,-2)
(728,274,100,-2)
(729,274,100,-2)
(731,274,100,-2)
(733,273,97,-2)
(735,273,97,-2)
(737,273,97,-2)
(739,273,97,-2)
(741,272,96,-2)
(743,272,96,-2)
(745,272,96,-2)
(747,272,96,-2)
(749,272,96,-2)
(751,271,96,-2)
(753,271,96,-2)
(755,271,96,-2)
(757,271,96,-2)
(759,271,96,-2)
(761,270,95,-2)
(763,270,95,-2)
(765,270,95,-2)
(767,270,95,-2)
(769,270,95,-2)
(771,269,95,-2)
(773,269,95,-2)
(775,269,95,-2)
(777,269,95,-2)
(779,269,95,-2)
(781,269,95,-2)
(783,268,94,-2)
(785,268,94,-2)
(787,268,94,-2)
(789,268,94,-2)
(791,268,94,-2)
(793,268,94,-2)
(795,268,94,-2)
(797,268,94,-2)
(799,267,93,-2)
(801,267,93,-2)
(803,267,93,-2)
(805,267,93,-2)
(807,267,93,-2)
(808,267,93,-2)
(810,267,93,-2)
(812,267,93,-2)
(814,267,93,-2)
(816,267,93,-2)
(818,267,93,-2)
(820,267,93,-2)
(822,267,93,-2)
(824,267,93,-2)
(826,267,93,-2)
(828,267,93,-2)
(830,267,93,-2)
(832,267,93,-2)
(834,267,93,-2)
(836,267,93,-2)
(838,267,93,-2)
(840,267,93,-2)
(842,267,93,-2)
(844,267,93,-2)
(846,267,93,-2)
(848,267,93,-2)
(850,267,93,-2)
(852,267,93,-2)
(854,267,93,-2)
(856,267,93,-2)
(858,267,93,-2)
(860,267,93,-2)
(862,267,93,-2)
(864,267,93,-2)
(866,267,93,-2)
(868,267,93,-2)
(870,267,93,-2)
(872,267,93,-2)
(874,267,93,-2)
(876,267,93,-2)
(878,267,93,-2)
(880,267,93,-2)
(882,267,93,-2)
(884,267,93,-2)
(886,267,93,-2)
(888,267,93,-2)
(890,267,93,-2)
(892,267,93,-2)
(894,267,93,-2)
(896,267,93,-2)
(897,267,93,-2)
(899,267,93,-2)
(901,267,93,-2)
(903,267,93,-2)
(905,267,93,-2)
(907,267,93,-2)
(909,267,93,-2)
(911,267,93,-2)
(913,267,93,-2)
(915,267,93,-2)
(917,267,93,-2)
(919,267,93,-2)
(921,267,93,-2)
(923,267,93,-2)
(925,267,93,-2)
(927,267,93,-2)
(929,267,93,-2)
(931,267,93,-2)
(933,267,93,-2)
(935,267,93,-2)
(937,268,89,-2)
(939,268,89,-2)
(941,268,89,-2)
(943,268,89,-2)
(945,268,89,-2)
(947,268,89,-2)
(949,268,89,-2)
(951,268,89,-2)
(953,268,89,-2)
(955,268,89,-2)
(957,268,89,-2)
(959,268,89,-2)
(961,268,89,-2)
(963,268,89,-2)
(965,268,89,-2)
(967,268,89,-2)
(969,268,89,-2)
(971,269,88,-2)
(973,269,88,-2)
(975,269,88,-2)
(977,269,88,-2)
(979,269,88,-2)
(981,269,88,-2)
(983,269,88,-2)
(984,269,88,-2)
(986,269,88,-2)
(988,269,88,-2)
(990,270,84,-2)
(992,270,84,-2)
(994,270,84,-2)
(996,270,84,-2)
(998,270,84,-2)
(1000,271,83,-2)
(1002,271,83,-2)
(1004,271,83,-2)
(1006,271,83,-2)
(1008,272,82,-2)
(1010,272,82,-2)
(1012,272,82,-2)
(1014,273,82,-2)
(1016,273,82,-2)
(1018,273,82,-2)
(1020,273,82,-2)
(1022,274,81,-2)
(1024,274,81,-2)
(1026,274,81,-2)
(1028,275,81,-2)
(1030,275,81,-2)
(1032,275,81,-2)
(1034,276,81,-2)
(1036,276,81,-2)
(1038,276,81,-2)
(1040,277,81,-2)
(1042,277,81,-2)
(1044,277,81,-2)
(1046,277,81,-2)
(1048,278,81,-2)
(1050,278,81,-2)
(1052,278,81,-2)
(1054,279,80,-2)
(1056,279,80,-2)
(1058,279,80,-2)
(1060,280,80,-2)
(1062,280,80,-2)
(1064,281,80,-2)
(1066,281,80,-2)
(1067,281,80,-2)
(1069,281,80,-2)
(1071,282,78,-2)
(1073,282,78,-2)
(1075,283,77,-2)
(1077,283,77,-2)
(1079,284,77,-2)
(1081,284,77,-2)
(1083,284,77,-2)
(1085,285,77,-2)
(1087,285,77,-2)
(1089,286,76,-2)
(1090,286,76,-2)
(1092,287,76,-2)
(1094,287,76,-2)
(1096,288,76,-2)
(1098,288,76,-2)
(1100,289,75,-2)
(1102,289,75,-2)
(1104,290,75,-2)
(1106,290,75,-2)
(1108,291,75,-2)
(1110,291,75,-2)
(1112,292,74,-2)
(1114,293,74,-2)
(1116,293,74,-2)
(1118,294,74,-2)
(1120,294,74,-2)
(1121,295,73,-2)
(1123,295,73,-2)
(1125,296,73,-2)
(1127,297,72,-2)
(1129,297,72,-2)
(1131,298,72,-2)
(1133,298,72,-2)
(1135,299,71,-2)
(1137,300,71,-2)
(1139,300,71,-2)
(1141,301,70,-2)
(1142,302,69,-2)
(1144,303,69,-2)
(1146,303,69,-2)
(1148,304,69,-2)
(1151,305,68,-2)
(1156,308,66,-2)
(1162,310,64,-2)
(1167,313,63,-2)
(1173,316,62,-2)
(1178,318,62,-2)
(1184,321,61,-2)
(1189,324,61,-2)
(1194,327,61,-2)
(1200,330,61,-2)
(1205,333,61,-2)
(1210,336,61,-2)
(1216,339,62,-2)
(1221,342,62,-2)
(1224,343,61,-2)
(1229,346,61,-2)
(1234,349,61,-2)
(1240,352,61,-2)
(1245,355,61,-2)
(1250,358,61,-2)
(1256,361,61,-2)
(1261,364,61,-2)
(1266,367,61,-2)
(1272,370,61,-2)
(1277,373,61,-2)
(1282,376,61,-2)
(1288,379,60,-2)
(1293,382,60,-2)
(1293,382,60,-2)
(1297,384,60,-2)
(1301,386,60,-2)
(1305,388,60,-2)
(1309,390,60,-2)
(1313,392,60,-2)
(1317,394,60,-2)
(1321,396,60,-2)
(1325,398,60,-2)
(1329,400,60,-2)
(1333,402,60,-2)
(1337,404,60,-2)
(1341,406,60,-2)
(1345,408,60,-2)
(1349,410,60,-2)
(1353,412,60,-2)
(1357,414,60,-2)
(1361,416,60,-2)
(1365,418,60,-2)
(1369,420,60,-2)
(1373,422,60,-2)
(1377,424,60,-2)
(1381,426,60,-2)
(1385,428,60,-2)
(1389,430,60,-2)
(1393,432,60,-2)
(1397,434,60,-2)
(1401,436,60,-2)
(1405,438,60,-2)
(1409,440,60,-2)
(1413,442,60,-2)
(1417,444,60,-2)
(1421,446,60,-2)
(1425,448,60,-2)
(1429,450,60,-2)
