0,1,3
(432,387,109,-2)
(434,387,109,-2)
(436,386,110,-2)
(438,385,111,-2)
(440,384,112,-2)
(442,384,112,-2)
(444,383,113,-2)
(446,382,113,-2)
(447,381,114,-2)
(449,380,114,-2)
(451,380,114,-2)
(453,379,115,-2)
(455,378,116,-2)
(456,377,116,-2)
(458,376,116,-2)
(460,375,117,-2)
(462,374,117,-2)
(464,373,118,-2)
(465,373,118,-2)
(467,372,118,-2)
(469,371,118,-2)
(471,370,119,-2)
(472,369,119,-2)
(474,368,119,-2)
(476,367,120,-2)
(478,366,120,-2)
(479,365,120,-2)
(481,364,120,-2)
(483,363,120,-2)
(485,362,121,-2)
(486,361,121,-2)
(488,360,121,-2)
(490,359,121,-2)
(491,358,121,-2)
(493,357,122,-2)
(494,356,121,-2)
(496,355,121,-2)
(497,354,121,-2)
(499,353,122,-2)
(501,352,122,-2)
(503,351,122,-2)
(504,350,123,-2)
(506,349,123,-2)
(508,347,123,-2)
(509,346,124,-2)
(511,345,124,-2)
(513,344,124,-2)
(514,343,124,-2)
(516,342,125,-2)
(518,341,125,-2)
(519,340,125,-2)
(521,338,125,-2)
(523,337,126,-2)
(524,336,126,-2)
(526,335,126,-2)
(527,334,126,-2)
(529,332,127,-2)
(531,331,127,-2)
(532,330,127,-2)
(534,329,127,-2)
(535,328,128,-2)
(537,326,128,-2)
(539,325,128,-2)
(540,324,129,-2)
(542,323,129,-2)
(543,321,129,-2)
(545,320,129,-2)
(546,319,130,-2)
(548,318,130,-2)
(549,316,130,-2)
(551,315,131,-2)
(552,314,131,-2)
(554,312,131,-2)
(555,311,132,-2)
(557,310,132,-2)
(558,308,133,-2)
(560,307,133,-2)
(561,306,134,-2)
(563,304,134,-2)
(564,303,135,-2)
(565,302,133,-2)
(566,301,134,-2)
(568,299,135,-2)
(569,298,136,-2)
(571,296,136,-2)
(572,295,137,-2)
(573,293,137,-2)
(575,292,138,-2)
(576,290,138,-2)
(577,289,139,-2)
(579,287,139,-2)
(580,286,139,-2)
(581,284,140,-2)
(583,283,140,-2)
(584,281,140,-2)
(585,280,140,-2)
(587,278,141,-2)
(588,277,141,-2)
(589,275,141,-2)
(590,274,141,-2)
(592,272,142,-2)
(593,270,142,-2)
(594,269,142,-2)
(595,267,142,-2)
(596,266,142,-2)
(598,264,143,-2)
(599,263,143,-2)
(600,261,143,-2)
(601,259,143,-2)
(603,258,143,-2)
(604,256,143,-2)
(605,255,143,-2)
(606,253,144,-2)
(607,251,144,-2)
(609,250,144,-2)
(610,248,144,-2)
(611,246,144,-2)
(612,245,144,-2)
(613,243,144,-2)
(614,242,144,-2)
(616,240,144,-2)
(617,238,144,-2)
(618,237,144,-2)
(619,235,144,-2)
(620,233,144,-2)
(621,232,144,-2)
(622,231,144,-2)
(623,229,145,-2)
(624,228,146,-2)
(625,226,146,-2)
(627,224,147,-2)
(628,223,148,-2)
(629,221,148,-2)
(630,219,148,-2)
(631,218,149,-2)
(632,216,149,-2)
(633,214,150,-2)
(634,212,150,-2)
(635,211,150,-2)
(636,209,150,-2)
(637,207,151,-2)
(638,205,151,-2)
(639,204,151,-2)
(640,202,151,-2)
(641,200,151,-2)
(642,198,151,-2)
(643,197,152,-2)
(644,195,152,-2)
(645,193,152,-2)
(645,191,152,-2)
(646,190,152,-2)
(647,188,152,-2)
(648,186,152,-2)
(649,184,152,-2)
(650,182,152,-2)
(651,181,152,-2)
(652,179,152,-2)
(653,177,152,-2)
(654,175,151,-2)
(655,174,151,-2)
(656,172,151,-2)
(657,170,151,-2)
(658,168,151,-2)
(659,167,150,-2)
(660,165,150,-2)
(661,163,150,-2)
(662,161,149,-2)
(663,160,149,-2)
(664,158,149,-2)
(665,157,148,-2)
(666,155,148,-2)
(667,154,148,-2)
(668,152,148,-2)
(669,150,148,-2)
(670,149,148,-2)
(671,147,148,-2)
(672,145,147,-2)
(673,143,147,-2)
(674,142,147,-2)
(675,140,147,-2)
(676,138,147,-2)
(678,137,147,-2)
(679,135,147,-2)
(680,133,147,-2)
(681,132,147,-2)
(682,130,147,-2)
(683,128,147,-2)
(684,126,147,-2)
(685,125,147,-2)
(686,123,147,-2)
(687,121,147,-2)
(689,120,147,-2)
(690,118,147,-2)
(691,117,147,-2)
(692,116,147,-2)
(693,114,147,-2)
(694,112,147,-2)
(695,111,147,-2)
(696,109,147,-2)
(697,107,147,-2)
(699,105,146,-2)
(700,104,146,-2)
(701,102,146,-2)
(702,100,146,-2)
(703,99,146,-2)
(704,97,146,-2)
(705,95,146,-2)
(706,94,146,-2)
(708,92,146,-2)
(709,90,146,-2)
(710,89,145,-2)
(711,87,145,-2)
(711,86,145,-2)
(712,85,145,-2)
(713,83,145,-2)
(714,81,145,-2)
(715,79,145,-2)
(716,77,145,-2)
(717,75,145,-2)
(718,73,145,-2)
(719,71,145,-2)
(720,69,145,-2)
(721,67,145,-2)
(722,65,145,-2)
(723,63,145,-2)
(724,61,145,-2)
(725,59,145,-2)
(726,57,145,-2)
(727,55,145,-2)
(728,53,145,-2)
(729,51,145,-2)
(730,49,145,-2)
(731,47,145,-2)
(732,45,145,-2)
(733,43,145,-2)
(734,41,145,-2)
(735,39,145,-2)
(736,37,145,-2)
(737,35,145,-2)
(738,33,145,-2)
(739,31,145,-2)
(740,29,145,-2)
(741,27,145,-2)
(742,25,145,-2)
(743,23,145,-2)
(744,21,145,-2)
(745,19,145,-2)
(746,17,145,-2)
(747,15,145,-2)
(748,13,145,-2)
(749,11,145,-2)
(750,9,145,-2)
(751,7,145,-2)
(752,5,145,-2)
(753,3,145,-2)
(754,1,145,-2)
(755,-1,145,-2)
(756,-3,145,-2)
(757,-5,145,-2)
(758,-7,145,-2)
(759,-9,145,-2)
(760,-11,145,-2)
(761,-13,145,-2)
(762,-15,145,-2)
(763,-17,145,-2)
(764,-19,145,-2)
(765,-21,145,-2)
(766,-23,145,-2)
(767,-25,145,-2)
(768,-27,145,-2)
(769,-29,145,-2)
(770,-31,145,-2)
(771,-33,145,-2)
(772,-35,145,-2)
(773,-37,145,-2)
(774,-39,145,-2)
(775,-41,145,-2)
(776,-43,145,-2)
(777,-45,145,-2)
(778,-47,145,-2)
(779,-49,145,-2)
(780,-51,145,-2)
(781,-53,145,-2)
(782,-55,145,-2)
(783,-57,145,-2)
(784,-59,145,-2)
(785,-61,145,-2)
(786,-63,145,-2)
(787,-65,145,-2)
(788,-67,145,-2)
(789,-69,145,-2)
(790,-71,145,-2)
(791,-73,145,-2)
(792,-75,145,-2)
(793,-77,145,-2)
(794,-79,145,-2)
(795,-81,145,-2)
(796,-83,145,-2)
(797,-85,145,-2)
(798,-87,145,-2)
(799,-89,145,-2)
(800,-91,145,-2)
(801,-93,145,-2)
(802,-95,145,-2)
(803,-97,145,-2)
(804,-99,145,-2)
(805,-101,145,-2)
(806,-103,145,-2)
(807,-105,145,-2)
(808,-107,145,-2)
(809,-109,145,-2)
(810,-111,145,-2)
(811,-113,145,-2)
(812,-115,145,-2)
