0,1,3
(622,410,249,-2)
(618,408,248,-2)
(615,407,247,-2)
(611,405,247,-2)
(609,404,247,-2)
(605,403,246,-2)
(602,401,245,-2)
(598,399,244,-2)
(595,397,243,-2)
(591,395,242,-2)
(587,394,241,-2)
(584,392,240,-2)
(580,390,239,-2)
(577,387,239,-2)
(573,385,238,-2)
(570,383,237,-2)
(567,381,236,-2)
(563,379,235,-2)
(560,376,234,-2)
(557,374,233,-2)
(554,371,231,-2)
(550,369,230,-2)
(547,366,228,-2)
(544,363,226,-2)
(543,362,225,-2)
(539,358,222,-2)
(535,353,220,-2)
(531,348,218,-2)
(527,344,216,-2)
(524,339,215,-2)
(520,334,213,-2)
(517,329,211,-2)
(514,323,209,-2)
(512,318,206,-2)
(509,312,203,-2)
(507,307,199,-2)
(505,301,193,-2)
(504,295,185,-2)
(504,292,185,-2)
(505,286,165,-2)
(507,280,157,-2)
(509,275,152,-2)
(513,270,149,-2)
(516,264,147,-2)
(519,259,146,-2)
(523,254,146,-2)
(526,249,147,-2)
(529,244,148,-2)
(532,239,151,-2)
(535,234,155,-2)
(537,228,162,-2)
(539,222,172,-2)
(539,219,172,-2)
(539,213,172,-2)
(538,207,190,-2)
(536,201,194,-2)
(535,195,196,-2)
(533,189,199,-2)
(531,184,201,-2)
(529,178,204,-2)
(526,172,206,-2)
(523,167,209,-2)
(520,162,213,-2)
(517,157,217,-2)
(513,152,223,-2)
(508,148,231,-2)
(506,146,235,-2)
(501,143,244,-2)
(495,141,249,-2)
(490,139,253,-2)
(484,137,256,-2)
(478,136,259,-2)
(472,135,261,-2)
(466,134,263,-2)
(460,133,265,-2)
(454,133,265,-2)
(448,132,269,-2)
(442,132,269,-2)
(436,133,274,-2)
(430,133,274,-2)
(424,134,282,-2)
(421,135,285,-2)
(415,137,292,-2)
(410,139,296,-2)
(404,142,299,-2)
(399,145,301,-2)
(394,149,304,-2)
(389,152,306,-2)
(384,156,308,-2)
(379,160,310,-2)
(374,164,312,-2)
(370,168,314,-2)
(366,172,317,-2)
(362,177,321,-2)
(358,182,327,-2)
(355,187,336,-2)
(354,190,342,-2)
(353,196,356,-2)
(353,202,356,-2)
(354,208,10,-2)
(355,214,14,-2)
(357,220,17,-2)
(359,225,19,-2)
(361,231,21,-2)
(363,237,23,-2)
(365,242,24,-2)
(368,248,25,-2)
(370,253,25,-2)
(373,259,26,-2)
(376,264,26,-2)
(377,267,25,-2)
(380,272,31,-2)
(383,277,35,-2)
(387,282,37,-2)
(390,287,39,-2)
(394,292,40,-2)
(398,296,41,-2)
(402,301,41,-2)
(406,305,41,-2)
(410,310,40,-2)
(414,315,39,-2)
(418,319,37,-2)
(421,324,34,-2)
(425,329,30,-2)
(426,332,28,-2)
(429,337,28,-2)
(432,343,28,-2)
(434,348,27,-2)
(437,353,26,-2)
(440,359,25,-2)
(442,364,24,-2)
(445,370,23,-2)
(447,376,21,-2)
(449,381,18,-2)
(451,387,15,-2)
(452,393,11,-2)
(453,399,6,-2)
(453,405,6,-2)
(453,408,6,-2)
(453,410,6,-2)
(452,412,340,-2)
(451,414,335,-2)
(450,416,331,-2)
(449,417,328,-2)
(448,419,325,-2)
(447,421,323,-2)
(446,422,321,-2)
(444,424,319,-2)
(443,425,318,-2)
(442,427,317,-2)
(440,428,316,-2)
(439,430,315,-2)
(437,431,314,-2)
(436,432,314,-2)
(434,434,313,-2)
(433,435,313,-2)
(432,437,313,-2)
(430,438,313,-2)
(429,439,313,-2)
(427,441,313,-2)
(426,442,313,-2)
(424,444,313,-2)
(423,445,314,-2)
(421,446,314,-2)
(420,448,315,-2)
(418,449,316,-2)
(417,451,317,-2)
(416,452,318,-2)
(414,454,319,-2)
(413,455,320,-2)
(412,457,322,-2)
(410,458,324,-2)
(409,460,326,-2)
(408,462,329,-2)
(407,463,332,-2)
(406,465,335,-2)
(405,467,339,-2)
(405,469,339,-2)
(404,471,349,-2)
(404,473,349,-2)
(404,474,349,-2)
(404,476,349,-2)
(404,478,349,-2)
(404,480,349,-2)
(404,482,349,-2)
(405,484,7,-2)
(405,486,7,-2)
(405,488,7,-2)
(405,490,7,-2)
(406,492,10,-2)
(406,494,10,-2)
(406,496,10,-2)
(407,498,12,-2)
(407,500,12,-2)
(408,502,14,-2)
(408,504,14,-2)
(409,506,15,-2)
(409,508,15,-2)
(410,510,16,-2)
(410,512,16,-2)
(411,514,17,-2)
(412,516,17,-2)
(412,517,17,-2)
(413,519,18,-2)
(413,521,18,-2)
(414,523,19,-2)
(415,525,20,-2)
(415,527,20,-2)
(416,529,21,-2)
(417,531,22,-2)
(418,533,22,-2)
(418,534,22,-2)
(419,536,23,-2)
(420,538,24,-2)
(421,540,25,-2)
(422,542,26,-2)
(423,544,26,-2)
(424,545,27,-2)
(425,547,28,-2)
(425,549,28,-2)
(426,551,30,-2)
(427,553,31,-2)
(429,554,32,-2)
(430,556,34,-2)
(431,558,35,-2)
(432,559,37,-2)
(433,561,39,-2)
(434,562,41,-2)
(436,564,43,-2)
(437,565,47,-2)
(438,566,48,-2)
(440,567,52,-2)
(441,568,55,-2)
(443,570,57,-2)
(445,571,60,-2)
(446,572,62,-2)
(448,573,64,-2)
(450,573,64,-2)
(452,574,67,-2)
(454,575,69,-2)
(456,576,70,-2)
(457,576,70,-2)
(459,577,72,-2)
(461,578,73,-2)
(463,578,73,-2)
(465,579,75,-2)
(467,579,75,-2)
(469,580,77,-2)
(471,580,77,-2)
(473,580,77,-2)
(475,581,79,-2)
(477,581,79,-2)
(479,582,80,-2)
(481,582,80,-2)
(483,582,80,-2)
(485,583,82,-2)
(487,583,82,-2)
(489,583,82,-2)
(491,583,82,-2)
(493,583,82,-2)
(495,584,85,-2)
(497,584,85,-2)
(499,584,85,-2)
(501,584,85,-2)
(503,584,85,-2)
(505,584,85,-2)
(507,584,85,-2)
(509,584,85,-2)
(511,584,85,-2)
(513,584,85,-2)
(515,584,85,-2)
(517,584,85,-2)
(519,584,85,-2)
(521,584,85,-2)
(523,584,85,-2)
(525,584,85,-2)
(526,584,85,-2)
(528,584,85,-2)
(530,584,85,-2)
(532,584,85,-2)
(534,583,98,-2)
(536,583,98,-2)
(538,583,98,-2)
(540,582,101,-2)
(542,582,101,-2)
(544,581,103,-2)
(546,581,103,-2)
(548,581,103,-2)
(550,580,105,-2)
(552,579,106,-2)
(553,579,106,-2)
(555,578,108,-2)
(557,578,108,-2)
(559,577,109,-2)
(561,576,110,-2)
(563,576,110,-2)
(565,575,111,-2)
(567,574,112,-2)
(569,573,113,-2)
(570,573,113,-2)
(572,572,114,-2)
(574,571,115,-2)
(576,570,115,-2)
(578,569,116,-2)
(579,568,117,-2)
(581,568,117,-2)
(583,567,118,-2)
(585,566,119,-2)
(587,565,119,-2)
(588,564,120,-2)
(590,563,121,-2)
(592,562,122,-2)
(593,561,123,-2)
(595,559,123,-2)
(597,558,124,-2)
(598,557,125,-2)
(600,556,126,-2)
(602,555,127,-2)
(603,554,128,-2)
(604,553,127,-2)
(606,552,128,-2)
(607,550,130,-2)
(609,549,131,-2)
(610,548,132,-2)
(612,546,133,-2)
(613,545,134,-2)
(615,544,135,-2)
(616,542,136,-2)
(617,541,136,-2)
(619,539,137,-2)
(620,538,137,-2)
(622,536,138,-2)
(623,535,139,-2)
(624,533,139,-2)
(626,532,139,-2)
(627,530,140,-2)
(628,529,140,-2)
(629,527,141,-2)
(631,526,141,-2)
(632,524,141,-2)
(633,522,142,-2)
(634,521,142,-2)
(636,519,143,-2)
(637,518,143,-2)
(638,516,143,-2)
(639,514,143,-2)
(641,513,144,-2)
(642,511,144,-2)
(643,509,144,-2)
(644,508,145,-2)
(645,506,145,-2)
(646,505,145,-2)
(648,503,146,-2)
(649,501,146,-2)
(650,500,146,-2)
(651,498,146,-2)
(652,496,147,-2)
(653,494,147,-2)
(654,493,147,-2)
(655,491,148,-2)
(656,489,148,-2)
(657,488,149,-2)
(658,486,149,-2)
(660,484,149,-2)
(661,482,150,-2)
(662,481,150,-2)
(663,479,151,-2)
(663,478,151,-2)
(665,474,154,-2)
(667,471,156,-2)
(668,467,159,-2)
(669,463,160,-2)
(671,459,162,-2)
(672,456,163,-2)
(673,452,165,-2)
(674,448,166,-2)
(675,444,167,-2)
(676,440,168,-2)
(677,436,168,-2)
(678,432,169,-2)
(678,428,169,-2)
(679,424,170,-2)
(680,420,170,-2)
(680,416,170,-2)
(681,412,171,-2)
(682,408,171,-2)
(682,404,171,-2)
(683,400,171,-2)
(683,398,171,-2)
(684,394,174,-2)
(684,390,174,-2)
(684,386,174,-2)
(685,382,178,-2)
(685,378,178,-2)
(685,374,178,-2)
(685,370,178,-2)
(685,365,178,-2)
(685,361,178,-2)
(685,357,178,-2)
(685,353,178,-2)
(685,349,178,-2)
(686,345,174,-2)
(686,341,174,-2)
(687,337,170,-2)
(688,333,167,-2)
(689,329,163,-2)
(690,325,157,-2)
(692,322,150,-2)
(693,320,146,-2)
(695,317,141,-2)
(698,314,138,-2)
(701,311,135,-2)
(704,308,132,-2)
(707,305,130,-2)
(710,303,128,-2)
(713,300,127,-2)
(716,298,125,-2)
(720,296,124,-2)
(723,294,122,-2)
(727,291,121,-2)
(730,289,119,-2)
(734,287,118,-2)
(737,286,116,-2)
(741,284,114,-2)
(745,282,112,-2)
(748,281,110,-2)
(752,280,108,-2)
(756,278,104,-2)
(760,278,104,-2)
(764,277,104,-2)
(766,277,104,-2)
(770,277,104,-2)
(774,278,80,-2)
(778,279,77,-2)
(782,280,74,-2)
(786,281,72,-2)
(790,282,71,-2)
(794,283,70,-2)
(797,285,68,-2)
(801,286,68,-2)
(805,288,67,-2)
(809,290,66,-2)
(812,291,66,-2)
(816,293,66,-2)
(820,295,66,-2)
(823,296,66,-2)
(827,298,66,-2)
(831,300,66,-2)
(835,301,67,-2)
(838,303,68,-2)
(842,304,69,-2)
(844,305,69,-2)
(848,306,69,-2)
(852,308,68,-2)
(855,309,68,-2)
(859,311,67,-2)
(863,313,67,-2)
(867,314,67,-2)
(870,316,66,-2)
(874,317,66,-2)
(878,319,66,-2)
(881,321,66,-2)
(885,322,66,-2)
(889,324,66,-2)
(893,326,66,-2)
(896,328,66,-2)
(900,329,66,-2)
(904,331,66,-2)
(907,333,66,-2)
(911,334,66,-2)
(915,336,66,-2)
(918,338,66,-2)
(922,339,66,-2)
(924,340,65,-2)
(928,342,65,-2)
(931,343,64,-2)
(935,345,64,-2)
(939,347,64,-2)
(942,349,64,-2)
(946,351,64,-2)
(950,352,63,-2)
(953,354,63,-2)
(957,356,63,-2)
(961,358,63,-2)
(964,360,63,-2)
(968,362,64,-2)
(972,363,64,-2)
(975,365,64,-2)
(979,367,64,-2)
(983,369,64,-2)
(986,371,65,-2)
(990,372,65,-2)
(994,374,66,-2)
(997,376,66,-2)
(1001,377,67,-2)
(1003,378,67,-2)
(1007,380,68,-2)
(1010,381,68,-2)
(1014,383,68,-2)
(1018,384,68,-2)
(1022,385,68,-2)
(1025,387,69,-2)
(1029,388,69,-2)
(1033,390,69,-2)
(1036,391,69,-2)
(1040,393,69,-2)
(1044,394,69,-2)
(1048,396,69,-2)
(1051,397,69,-2)
(1055,399,69,-2)
(1059,400,69,-2)
(1063,401,69,-2)
(1066,403,69,-2)
(1070,404,69,-2)
(1074,406,69,-2)
(1078,407,69,-2)
(1081,409,69,-2)
(1085,410,69,-2)
(1090,412,69,-2)
(1099,415,69,-2)
(1108,419,69,-2)
(1118,422,70,-2)
(1127,426,70,-2)
(1137,429,70,-2)
(1146,433,70,-2)
(1155,436,70,-2)
(1160,438,70,-2)
(1163,439,70,-2)
(1171,442,70,-2)
(1179,445,70,-2)
(1187,448,70,-2)
(1195,451,70,-2)
(1203,454,70,-2)
(1211,457,70,-2)
(1219,460,70,-2)
(1227,463,70,-2)
(1235,466,70,-2)
(1243,469,70,-2)
(1251,472,70,-2)
(1259,475,70,-2)
(1267,478,70,-2)
(1275,481,70,-2)
(1283,484,70,-2)
(1291,487,70,-2)
(1299,490,70,-2)
(1307,493,70,-2)
(1315,496,70,-2)
(1323,499,70,-2)
