0,1,3
(499,363,243,-2)
(498,362,243,-2)
(496,361,242,-2)
(494,360,242,-2)
(492,359,242,-2)
(491,358,242,-2)
(489,358,242,-2)
(487,357,242,-2)
(485,356,241,-2)
(484,355,241,-2)
(482,354,241,-2)
(480,353,241,-2)
(478,352,241,-2)
(477,351,241,-2)
(475,350,241,-2)
(473,349,241,-2)
(471,348,241,-2)
(470,347,241,-2)
(468,346,241,-2)
(466,345,241,-2)
(465,345,241,-2)
(463,344,240,-2)
(462,343,239,-2)
(460,341,239,-2)
(458,340,238,-2)
(457,339,238,-2)
(455,338,237,-2)
(453,337,237,-2)
(451,336,236,-2)
(450,335,236,-2)
(448,334,236,-2)
(446,333,236,-2)
(445,332,236,-2)
(443,330,235,-2)
(442,329,235,-2)
(440,328,235,-2)
(438,327,235,-2)
(437,326,235,-2)
(435,325,235,-2)
(433,324,235,-2)
(432,322,235,-2)
(430,321,235,-2)
(428,320,235,-2)
(427,319,235,-2)
(425,318,236,-2)
(423,317,236,-2)
(422,316,236,-2)
(420,315,236,-2)
(418,313,236,-2)
(417,312,237,-2)
(415,311,237,-2)
(413,310,237,-2)
(412,309,237,-2)
(410,308,238,-2)
(408,307,238,-2)
(407,306,239,-2)
(405,305,239,-2)
(403,304,240,-2)
(401,303,240,-2)
(400,302,241,-2)
(398,301,242,-2)
(396,300,242,-2)
(394,299,243,-2)
(393,298,244,-2)
(391,297,245,-2)
(389,296,247,-2)
(388,296,247,-2)
(386,295,249,-2)
(384,295,249,-2)
(382,294,250,-2)
(380,293,250,-2)
(379,293,250,-2)
(377,292,251,-2)
(375,291,251,-2)
(373,291,251,-2)
(371,290,252,-2)
(369,289,253,-2)
(367,289,253,-2)
(365,288,253,-2)
(363,288,253,-2)
(361,287,254,-2)
(359,286,254,-2)
(357,286,254,-2)
(356,285,255,-2)
(354,285,255,-2)
(352,284,256,-2)
(350,284,256,-2)
(348,283,257,-2)
(346,283,257,-2)
(344,283,257,-2)
(342,282,258,-2)
(340,282,258,-2)
(338,281,259,-2)
(336,281,259,-2)
(334,281,259,-2)
(332,280,260,-2)
(330,280,260,-2)
(328,280,260,-2)
(326,279,262,-2)
(324,279,262,-2)
(322,279,262,-2)
(320,279,262,-2)
(318,278,265,-2)
(316,278,265,-2)
(314,278,265,-2)
(312,278,265,-2)
(310,278,265,-2)
(309,278,265,-2)
(307,278,265,-2)
(305,278,265,-2)
(303,278,265,-2)
(301,279,277,-2)
(299,279,277,-2)
(297,279,277,-2)
(295,279,277,-2)
(293,280,281,-2)
(291,280,281,-2)
(289,281,283,-2)
(287,281,283,-2)
(285,282,285,-2)
(283,282,285,-2)
(281,283,286,-2)
(279,283,286,-2)
(277,284,287,-2)
(275,284,287,-2)
(273,285,288,-2)
(272,286,288,-2)
(270,286,288,-2)
(268,287,289,-2)
(266,288,290,-2)
(264,288,290,-2)
(262,289,290,-2)
(260,290,291,-2)
(258,290,291,-2)
(256,291,291,-2)
(254,292,291,-2)
(253,293,292,-2)
(251,293,292,-2)
(249,294,292,-2)
(247,295,292,-2)
(245,296,292,-2)
(243,296,292,-2)
(241,297,292,-2)
(239,298,292,-2)
(238,299,292,-2)
(236,299,292,-2)
(234,300,292,-2)
(232,301,292,-2)
(231,301,292,-2)
(229,302,294,-2)
(227,303,295,-2)
(226,304,296,-2)
(224,305,296,-2)
(222,306,297,-2)
(220,307,297,-2)
(218,308,298,-2)
(217,308,298,-2)
(215,309,299,-2)
(213,310,299,-2)
(211,311,299,-2)
(210,312,299,-2)
(208,313,300,-2)
(206,314,300,-2)
(204,315,300,-2)
(203,316,301,-2)
(201,317,301,-2)
(199,318,301,-2)
(198,319,301,-2)
(196,320,301,-2)
(194,322,301,-2)
(192,323,302,-2)
(191,324,302,-2)
(189,325,302,-2)
(187,326,302,-2)
(186,327,302,-2)
(184,328,302,-2)
(182,329,302,-2)
(181,330,303,-2)
(179,331,303,-2)
(177,332,303,-2)
(175,333,303,-2)
(174,334,303,-2)
(172,335,303,-2)
(170,337,303,-2)
(169,338,303,-2)
(167,339,303,-2)
(165,340,303,-2)
(164,341,303,-2)
(162,342,303,-2)
(161,343,305,-2)
(160,344,305,-2)
(158,345,305,-2)
(156,346,306,-2)
(155,347,306,-2)
(153,348,306,-2)
(151,350,306,-2)
(150,351,307,-2)
(148,352,307,-2)
(147,353,307,-2)
(145,354,307,-2)
(143,356,308,-2)
(142,357,308,-2)
(140,358,308,-2)
(139,359,308,-2)
(137,361,308,-2)
(136,362,308,-2)
(134,363,309,-2)
(132,364,309,-2)
(131,366,309,-2)
(129,367,309,-2)
(128,368,309,-2)
(126,369,309,-2)
(125,371,310,-2)
(123,372,310,-2)
(122,373,310,-2)
(120,374,310,-2)
(118,376,310,-2)
(117,377,310,-2)
(115,378,311,-2)
(114,380,311,-2)
(112,381,311,-2)
(111,382,311,-2)
(109,384,311,-2)
(108,385,312,-2)
(106,386,312,-2)
(105,388,312,-2)
(103,389,312,-2)
(102,390,313,-2)
(100,392,313,-2)
(99,393,313,-2)
(98,394,315,-2)
(97,395,316,-2)
(95,397,316,-2)
(94,398,317,-2)
(93,399,317,-2)
(91,401,317,-2)
(90,402,318,-2)
(89,404,318,-2)
(87,405,318,-2)
(86,407,318,-2)
(85,408,318,-2)
(83,410,319,-2)
(82,411,319,-2)
(81,413,319,-2)
(79,414,319,-2)
(78,416,319,-2)
(77,417,320,-2)
(75,419,320,-2)
(74,421,320,-2)
(73,422,320,-2)
(72,424,320,-2)
(70,425,320,-2)
(69,427,320,-2)
(68,428,320,-2)
(66,430,321,-2)
(65,431,321,-2)
(64,433,321,-2)
(63,434,321,-2)
(61,436,321,-2)
(60,438,321,-2)
(59,439,321,-2)
(58,441,321,-2)
(56,442,321,-2)
(55,444,321,-2)
(54,445,321,-2)
(53,447,321,-2)
(51,448,322,-2)
(50,450,322,-2)
(49,452,322,-2)
(48,453,322,-2)
(47,454,324,-2)
(46,456,324,-2)
(45,457,324,-2)
(43,459,324,-2)
(42,460,324,-2)
(41,462,324,-2)
(40,464,324,-2)
(39,465,325,-2)
(38,467,325,-2)
(36,469,325,-2)
(35,470,325,-2)
(34,472,325,-2)
(33,474,325,-2)
(32,475,325,-2)
(31,477,325,-2)
(30,479,325,-2)
(28,480,325,-2)
(27,482,325,-2)
(26,483,325,-2)
(25,485,326,-2)
(24,487,326,-2)
(23,488,326,-2)
(22,490,326,-2)
(20,492,326,-2)
(19,493,326,-2)
(18,495,326,-2)
(17,497,326,-2)
(16,498,326,-2)
(15,500,326,-2)
(14,502,326,-2)
(13,503,326,-2)
(11,505,326,-2)
(10,507,326,-2)
(9,508,326,-2)
(8,510,326,-2)
(7,512,327,-2)
(6,513,327,-2)
(5,515,327,-2)
(4,517,327,-2)
(3,518,327,-2)
(2,520,327,-2)
(1,521,328,-2)
(-2,526,329,-2)
(-5,531,329,-2)
(-8,536,329,-2)
(-12,542,329,-2)
(-15,547,329,-2)
(-18,552,329,-2)
(-21,557,329,-2)
(-24,562,329,-2)
(-27,568,329,-2)
(-30,573,329,-2)
(-33,578,329,-2)
(-36,583,329,-2)
(-39,588,329,-2)
(-41,591,329,-2)
(-42,592,329,-2)
(-45,596,329,-2)
(-48,600,329,-2)
(-51,604,329,-2)
(-54,608,329,-2)
(-57,612,329,-2)
(-60,616,329,-2)
(-63,620,329,-2)
(-66,624,329,-2)
(-69,628,329,-2)
(-72,632,329,-2)
(-75,636,329,-2)
(-78,640,329,-2)
(-81,644,329,-2)
(-84,648,329,-2)
(-87,652,329,-2)
(-90,656,329,-2)
(-93,660,329,-2)
(-96,664,329,-2)
(-99,668,329,-2)
(-102,672,329,-2)
(-105,676,329,-2)
(-108,680,329,-2)
(-111,684,329,-2)
(-114,688,329,-2)
(-117,692,329,-2)
(-120,696,329,-2)
(-123,700,329,-2)
(-126,704,329,-2)
(-129,708,329,-2)
(-132,712,329,-2)
(-135,716,329,-2)
(-138,720,329,-2)
(-141,724,329,-2)
