0,1,3
(310,303,183,-2)
(310,295,183,-2)
(310,286,183,-2)
(311,278,176,-2)
(312,270,173,-2)
(313,261,170,-2)
(315,253,164,-2)
(318,245,153,-2)
(323,239,153,-2)
(327,238,98,-2)
(335,238,98,-2)
(343,240,75,-2)
(351,242,71,-2)
(359,245,69,-2)
(367,248,66,-2)
(374,252,64,-2)
(381,255,62,-2)
(389,259,59,-2)
(395,264,55,-2)
(402,269,55,-2)
(405,272,43,-2)
(410,278,35,-2)
(414,285,30,-2)
(418,292,27,-2)
(422,299,24,-2)
(425,307,22,-2)
(428,314,21,-2)
(431,322,21,-2)
(434,330,21,-2)
(436,337,21,-2)
(438,341,22,-2)
(439,343,21,-2)
(439,345,21,-2)
(440,347,19,-2)
(441,349,18,-2)
(441,350,18,-2)
(442,352,17,-2)
(443,354,17,-2)
(443,356,17,-2)
(444,358,16,-2)
(444,360,16,-2)
(445,362,15,-2)
(445,364,15,-2)
(446,366,15,-2)
(446,368,15,-2)
(447,370,14,-2)
(447,372,14,-2)
(448,374,14,-2)
(448,376,14,-2)
(449,378,14,-2)
(449,379,14,-2)
(450,381,15,-2)
(450,383,15,-2)
(451,385,15,-2)
(451,387,15,-2)
(452,389,15,-2)
(452,391,15,-2)
(453,393,16,-2)
(453,395,16,-2)
(454,397,17,-2)
(455,399,17,-2)
(455,401,17,-2)
(456,403,18,-2)
(456,405,18,-2)
(457,406,20,-2)
(458,408,20,-2)
(459,410,21,-2)
(459,412,21,-2)
(460,414,23,-2)
(461,416,24,-2)
(462,418,26,-2)
(463,419,27,-2)
(464,421,29,-2)
(464,422,29,-2)
(465,424,31,-2)
(466,425,32,-2)
(467,427,33,-2)
(468,429,34,-2)
(469,430,35,-2)
(471,432,36,-2)
(472,434,37,-2)
(473,435,38,-2)
(474,437,38,-2)
(475,438,39,-2)
(477,440,40,-2)
(478,442,40,-2)
(479,443,41,-2)
(481,445,41,-2)
(482,446,42,-2)
(483,448,43,-2)
(485,449,43,-2)
(486,451,44,-2)
(487,452,44,-2)
(489,453,45,-2)
(490,455,45,-2)
(492,456,46,-2)
(493,458,46,-2)
(495,459,47,-2)
(496,460,47,-2)
(498,462,48,-2)
(499,463,48,-2)
(501,464,49,-2)
(502,466,49,-2)
(504,467,50,-2)
(505,468,50,-2)
(507,470,51,-2)
(508,471,51,-2)
(510,472,52,-2)
(511,473,52,-2)
(513,475,53,-2)
(515,476,54,-2)
(516,477,54,-2)
(518,478,55,-2)
(519,479,56,-2)
(521,480,57,-2)
(522,481,58,-2)
(524,482,59,-2)
(525,483,60,-2)
(527,484,61,-2)
(529,485,61,-2)
(531,486,62,-2)
(533,487,63,-2)
(534,488,63,-2)
(536,489,64,-2)
(538,490,64,-2)
(540,490,64,-2)
(542,491,65,-2)
(543,492,66,-2)
(545,493,66,-2)
(547,494,67,-2)
(549,495,67,-2)
(551,495,67,-2)
(553,496,68,-2)
(555,497,69,-2)
(556,498,69,-2)
(558,498,69,-2)
(560,499,70,-2)
(562,500,70,-2)
(564,500,70,-2)
(566,501,71,-2)
(568,502,72,-2)
(570,502,72,-2)
(572,503,72,-2)
(574,504,73,-2)
(575,504,73,-2)
(577,505,74,-2)
(579,505,74,-2)
(581,506,75,-2)
(583,506,75,-2)
(585,507,76,-2)
(587,507,76,-2)
(589,508,77,-2)
(591,508,77,-2)
(593,509,79,-2)
(595,509,79,-2)
(597,509,79,-2)
(599,510,81,-2)
(601,510,81,-2)
(602,510,81,-2)
(606,510,81,-2)
(610,511,86,-2)
(614,511,86,-2)
(618,511,86,-2)
(622,511,86,-2)
(626,511,86,-2)
(630,511,86,-2)
(634,511,86,-2)
(638,511,86,-2)
(642,511,86,-2)
(646,511,86,-2)
(650,511,86,-2)
(654,510,95,-2)
(658,510,95,-2)
(662,509,96,-2)
(666,509,96,-2)
(670,508,98,-2)
(674,508,98,-2)
(678,507,100,-2)
(682,506,102,-2)
(686,505,103,-2)
(688,505,103,-2)
(692,504,106,-2)
(696,503,108,-2)
(700,501,110,-2)
(704,500,111,-2)
(707,499,112,-2)
(711,497,114,-2)
(715,495,115,-2)
(718,494,115,-2)
(722,492,116,-2)
(726,490,117,-2)
(729,488,117,-2)
(733,486,118,-2)
(737,484,118,-2)
(740,482,118,-2)
(744,481,118,-2)
(747,479,118,-2)
(751,477,119,-2)
(755,475,118,-2)
(758,473,118,-2)
(762,471,118,-2)
(765,469,118,-2)
(769,467,118,-2)
(771,466,116,-2)
(774,464,117,-2)
(778,462,117,-2)
(782,461,118,-2)
(785,459,118,-2)
(789,457,119,-2)
(792,455,119,-2)
(796,453,119,-2)
(799,451,119,-2)
(803,449,119,-2)
(806,447,120,-2)
(810,445,120,-2)
(813,443,120,-2)
(817,441,120,-2)
(820,439,120,-2)
(824,437,120,-2)
(827,435,120,-2)
(831,433,120,-2)
(834,431,120,-2)
(838,429,120,-2)
(841,427,120,-2)
(845,425,120,-2)
(848,423,120,-2)
(852,421,119,-2)
(856,419,119,-2)
(859,417,119,-2)
(863,415,118,-2)
(866,413,118,-2)
(868,412,117,-2)
(872,410,116,-2)
(875,408,116,-2)
(879,407,115,-2)
(883,405,115,-2)
(886,403,114,-2)
(890,402,114,-2)
(894,400,114,-2)
(898,398,114,-2)
(901,397,114,-2)
(905,395,114,-2)
(909,393,114,-2)
(913,392,114,-2)
(916,390,115,-2)
(920,388,115,-2)
(924,386,115,-2)
(928,385,116,-2)
(931,383,117,-2)
(935,381,118,-2)
(938,379,119,-2)
(942,377,119,-2)
(944,376,120,-2)
(947,374,121,-2)
(951,372,122,-2)
(954,370,122,-2)
(957,368,123,-2)
(961,365,123,-2)
(964,363,124,-2)
(967,361,124,-2)
(971,359,124,-2)
(974,356,125,-2)
(977,354,125,-2)
(981,352,125,-2)
(984,350,125,-2)
(987,347,125,-2)
(990,345,125,-2)
(994,343,125,-2)
(997,340,125,-2)
(1000,338,125,-2)
(1003,336,125,-2)
(1007,333,125,-2)
(1010,331,125,-2)
(1012,330,123,-2)
(1015,328,124,-2)
(1018,325,124,-2)
(1022,323,125,-2)
(1025,321,125,-2)
(1029,318,125,-2)
(1032,316,125,-2)
(1035,314,125,-2)
(1039,311,125,-2)
(1042,309,125,-2)
(1045,307,125,-2)
(1049,304,125,-2)
(1052,302,125,-2)
(1055,300,124,-2)
(1059,297,124,-2)
(1062,295,124,-2)
(1065,293,124,-2)
(1069,291,123,-2)
(1072,288,123,-2)
(1076,286,123,-2)
(1079,284,123,-2)
(1081,283,122,-2)
(1084,281,122,-2)
(1088,279,122,-2)
(1091,277,122,-2)
(1094,274,122,-2)
(1098,272,122,-2)
(1101,270,122,-2)
(1105,268,122,-2)
(1108,266,122,-2)
(1111,264,122,-2)
(1115,262,122,-2)
(1118,260,122,-2)
(1122,258,122,-2)
(1125,255,122,-2)
(1129,253,121,-2)
(1132,251,121,-2)
(1135,249,121,-2)
(1139,247,121,-2)
(1142,245,121,-2)
(1146,243,121,-2)
(1149,241,121,-2)
(1153,239,121,-2)
(1156,237,121,-2)
(1159,235,121,-2)
(1163,232,121,-2)
(1166,230,121,-2)
(1170,228,121,-2)
(1173,226,121,-2)
(1177,224,121,-2)
(1180,222,121,-2)
(1184,220,121,-2)
(1187,218,120,-2)
(1191,216,120,-2)
(1194,214,120,-2)
(1198,212,120,-2)
(1205,208,120,-2)
(1212,204,119,-2)
(1219,200,119,-2)
(1226,196,119,-2)
(1233,192,119,-2)
(1240,188,119,-2)
(1247,184,119,-2)
(1254,180,119,-2)
(1262,177,118,-2)
(1269,173,119,-2)
(1276,169,119,-2)
(1283,165,119,-2)
(1290,161,119,-2)
(1290,161,119,-2)
(1297,157,119,-2)
(1304,153,119,-2)
(1311,149,119,-2)
(1318,145,119,-2)
(1325,141,119,-2)
(1332,137,119,-2)
(1339,133,119,-2)
(1346,129,119,-2)
(1353,125,119,-2)
(1360,121,119,-2)
(1367,117,119,-2)
(1374,113,119,-2)
(1381,109,119,-2)
(1388,105,119,-2)
(1395,101,119,-2)
(1402,97,119,-2)
(1409,93,119,-2)
(1416,89,119,-2)
(1423,85,119,-2)
(1430,81,119,-2)
(1437,77,119,-2)
(1444,73,119,-2)
(1451,69,119,-2)
(1458,65,119,-2)
(1465,61,119,-2)
(1472,57,119,-2)
