0,1,3
(999,382,119,-2)
(1004,380,119,-2)
(1007,378,120,-2)
(1012,375,119,-2)
(1017,372,119,-2)
(1023,369,119,-2)
(1028,366,119,-2)
(1033,363,120,-2)
(1038,360,121,-2)
(1044,357,122,-2)
(1049,354,123,-2)
(1054,351,125,-2)
(1059,347,127,-2)
(1063,343,130,-2)
(1068,340,133,-2)
(1072,335,137,-2)
(1074,333,139,-2)
(1078,328,142,-2)
(1082,323,144,-2)
(1085,318,146,-2)
(1089,313,148,-2)
(1092,308,150,-2)
(1095,302,151,-2)
(1098,297,153,-2)
(1100,291,155,-2)
(1103,286,157,-2)
(1105,280,160,-2)
(1107,274,163,-2)
(1109,268,167,-2)
(1110,262,173,-2)
(1110,259,173,-2)
(1110,253,173,-2)
(1109,247,189,-2)
(1108,241,193,-2)
(1106,234,195,-2)
(1105,229,198,-2)
(1103,223,200,-2)
(1100,217,202,-2)
(1098,211,203,-2)
(1096,205,205,-2)
(1093,200,207,-2)
(1090,194,208,-2)
(1087,189,210,-2)
(1084,184,213,-2)
(1082,181,214,-2)
(1078,176,219,-2)
(1074,172,223,-2)
(1070,167,226,-2)
(1066,163,229,-2)
(1061,159,231,-2)
(1056,156,233,-2)
(1052,152,234,-2)
(1047,149,236,-2)
(1042,145,237,-2)
(1037,142,239,-2)
(1031,139,240,-2)
(1026,136,242,-2)
(1021,133,244,-2)
(1018,132,245,-2)
(1012,129,246,-2)
(1007,127,247,-2)
(1001,125,248,-2)
(995,122,250,-2)
(989,120,251,-2)
(983,118,252,-2)
(978,116,254,-2)
(972,115,255,-2)
(966,113,257,-2)
(959,112,259,-2)
(953,111,262,-2)
(947,110,265,-2)
(941,110,265,-2)
(939,110,265,-2)
(935,110,265,-2)
(931,111,278,-2)
(927,111,278,-2)
(923,112,282,-2)
(919,113,284,-2)
(915,114,285,-2)
(911,115,286,-2)
(907,117,287,-2)
(903,118,288,-2)
(899,119,289,-2)
(895,120,289,-2)
(892,122,290,-2)
(888,123,291,-2)
(884,125,291,-2)
(880,126,291,-2)
(876,128,292,-2)
(872,129,292,-2)
(869,131,292,-2)
(865,132,292,-2)
(863,133,292,-2)
(859,135,294,-2)
(856,136,295,-2)
(852,138,296,-2)
(848,140,297,-2)
(845,142,298,-2)
(841,144,299,-2)
(838,146,299,-2)
(834,147,300,-2)
(831,149,300,-2)
(827,152,301,-2)
(824,154,301,-2)
(820,156,301,-2)
(817,158,302,-2)
(813,160,302,-2)
(810,162,302,-2)
(807,164,302,-2)
(803,166,303,-2)
(800,169,303,-2)
(796,171,303,-2)
(793,173,303,-2)
(791,174,305,-2)
(788,176,305,-2)
(785,179,305,-2)
(781,181,305,-2)
(778,183,306,-2)
(775,186,306,-2)
(772,188,307,-2)
(768,191,307,-2)
(765,193,307,-2)
(762,195,308,-2)
(759,198,308,-2)
(756,200,309,-2)
(753,203,309,-2)
(749,206,310,-2)
(746,208,311,-2)
(743,211,312,-2)
(740,214,313,-2)
(737,216,314,-2)
(735,219,315,-2)
(732,222,317,-2)
(729,225,317,-2)
(728,227,319,-2)
(725,230,320,-2)
(722,233,320,-2)
(720,236,321,-2)
(717,239,322,-2)
(715,242,322,-2)
(712,245,323,-2)
(710,249,323,-2)
(708,252,324,-2)
(705,255,324,-2)
(703,258,325,-2)
(701,262,326,-2)
(698,265,326,-2)
(696,268,327,-2)
(694,272,328,-2)
(692,275,328,-2)
(690,279,329,-2)
(688,282,330,-2)
(686,286,332,-2)
(684,289,333,-2)
(682,293,333,-2)
(681,295,336,-2)
(680,299,336,-2)
(678,302,337,-2)
(676,306,337,-2)
(675,310,338,-2)
(673,313,338,-2)
(672,317,339,-2)
(670,321,340,-2)
(669,325,340,-2)
(668,329,341,-2)
(666,333,342,-2)
(665,336,343,-2)
(664,340,344,-2)
(663,344,345,-2)
(662,348,346,-2)
(661,352,347,-2)
(660,356,349,-2)
(659,360,350,-2)
(659,364,350,-2)
(658,368,355,-2)
(658,372,355,-2)
(658,374,355,-2)
(658,378,355,-2)
(658,382,355,-2)
(659,386,6,-2)
(659,390,6,-2)
(660,394,8,-2)
(660,398,8,-2)
(661,402,9,-2)
(662,406,10,-2)
(662,410,10,-2)
(663,414,12,-2)
(664,418,12,-2)
(665,422,13,-2)
(666,426,14,-2)
(667,430,14,-2)
(668,434,15,-2)
(669,438,16,-2)
(670,442,17,-2)
(671,446,18,-2)
(672,449,19,-2)
(674,453,20,-2)
(675,457,21,-2)
(676,459,24,-2)
(678,463,26,-2)
(680,466,28,-2)
(681,470,29,-2)
(683,473,30,-2)
(685,477,31,-2)
(688,480,32,-2)
(690,484,33,-2)
(692,487,34,-2)
(694,490,35,-2)
(697,494,36,-2)
(699,497,37,-2)
(702,500,38,-2)
(704,503,40,-2)
(707,506,41,-2)
(709,509,42,-2)
(712,512,44,-2)
(715,515,45,-2)
(718,518,47,-2)
(721,520,49,-2)
(724,523,49,-2)
(726,524,52,-2)
(729,527,55,-2)
(732,529,57,-2)
(736,531,59,-2)
(739,533,61,-2)
(743,535,62,-2)
(747,537,64,-2)
(750,539,65,-2)
(754,541,66,-2)
(758,542,67,-2)
(761,544,67,-2)
(765,545,68,-2)
(769,547,69,-2)
(773,548,69,-2)
(777,550,70,-2)
(781,551,70,-2)
(784,552,71,-2)
(788,554,71,-2)
(792,555,72,-2)
(796,556,72,-2)
(798,557,72,-2)
(802,558,73,-2)
(806,559,74,-2)
(810,560,75,-2)
(814,561,76,-2)
(817,562,77,-2)
(821,563,77,-2)
(825,564,78,-2)
(829,565,78,-2)
(833,566,79,-2)
(837,566,79,-2)
(841,567,80,-2)
(845,568,80,-2)
(849,569,81,-2)
(853,569,81,-2)
(857,570,82,-2)
(861,570,82,-2)
(865,571,83,-2)
(869,571,83,-2)
(873,572,84,-2)
(877,572,84,-2)
(879,572,84,-2)
(883,572,84,-2)
(887,573,88,-2)
(891,573,88,-2)
(895,573,88,-2)
(899,573,88,-2)
(903,573,88,-2)
(907,573,88,-2)
(911,573,88,-2)
(915,573,88,-2)
(920,573,88,-2)
(924,573,88,-2)
(928,573,88,-2)
(932,572,91,-2)
(936,572,91,-2)
(940,572,91,-2)
(944,572,91,-2)
(948,572,91,-2)
(952,572,91,-2)
(956,572,91,-2)
(958,572,91,-2)
(966,572,91,-2)
(974,572,91,-2)
(982,572,91,-2)
(990,572,91,-2)
(999,572,91,-2)
(1007,571,91,-2)
(1015,571,91,-2)
(1023,571,91,-2)
(1031,571,91,-2)
(1039,571,91,-2)
(1043,571,91,-2)
(1051,571,91,-2)
(1059,571,91,-2)
(1067,571,91,-2)
(1075,571,91,-2)
(1084,571,91,-2)
(1092,571,91,-2)
(1100,571,91,-2)
(1108,570,91,-2)
(1116,570,91,-2)
(1124,570,91,-2)
(1128,570,91,-2)
(1136,570,91,-2)
(1145,569,93,-2)
(1153,569,93,-2)
(1161,568,94,-2)
(1169,568,94,-2)
(1177,567,94,-2)
(1185,567,94,-2)
(1194,566,94,-2)
(1202,565,93,-2)
(1210,565,93,-2)
(1215,565,93,-2)
(1225,564,93,-2)
(1235,564,93,-2)
(1245,563,93,-2)
(1256,563,93,-2)
(1266,562,93,-2)
(1276,562,93,-2)
(1286,561,93,-2)
(1291,561,93,-2)
(1301,561,93,-2)
(1311,560,93,-2)
(1321,560,93,-2)
(1332,559,93,-2)
(1342,559,93,-2)
(1352,558,93,-2)
(1362,558,93,-2)
(1372,557,93,-2)
(1372,557,93,-2)
(1382,556,93,-2)
(1392,555,93,-2)
(1402,554,93,-2)
(1412,553,93,-2)
(1422,552,93,-2)
(1432,551,93,-2)
(1442,550,93,-2)
(1452,549,93,-2)
(1462,548,93,-2)
(1472,547,93,-2)
(1482,546,93,-2)
(1492,545,93,-2)
(1502,544,93,-2)
(1512,543,93,-2)
(1522,542,93,-2)
(1532,541,93,-2)
(1542,540,93,-2)
(1552,539,93,-2)
(1562,538,93,-2)
(1572,537,93,-2)
(1582,536,93,-2)
