0,1,3
(720,286,150,-2)
(721,284,150,-2)
(722,282,150,-2)
(723,280,150,-2)
(724,279,150,-2)
(725,277,149,-2)
(726,275,149,-2)
(727,273,148,-2)
(728,272,148,-2)
(729,270,147,-2)
(730,268,147,-2)
(732,267,146,-2)
(733,265,145,-2)
(734,263,144,-2)
(735,262,143,-2)
(736,260,141,-2)
(738,259,140,-2)
(739,257,140,-2)
(740,256,137,-2)
(741,255,136,-2)
(742,253,136,-2)
(744,252,136,-2)
(745,251,136,-2)
(747,249,135,-2)
(748,248,135,-2)
(749,246,135,-2)
(751,245,135,-2)
(752,243,134,-2)
(754,242,134,-2)
(755,241,134,-2)
(757,239,134,-2)
(758,238,133,-2)
(760,237,133,-2)
(761,235,133,-2)
(763,234,132,-2)
(764,232,132,-2)
(765,231,132,-2)
(767,230,131,-2)
(768,228,131,-2)
(770,227,131,-2)
(772,226,130,-2)
(773,225,130,-2)
(775,223,129,-2)
(776,222,129,-2)
(778,221,128,-2)
(779,220,128,-2)
(781,218,127,-2)
(783,217,127,-2)
(784,216,126,-2)
(786,215,125,-2)
(787,214,125,-2)
(789,213,124,-2)
(791,211,123,-2)
(792,210,122,-2)
(794,209,121,-2)
(796,208,120,-2)
(798,207,119,-2)
(799,206,118,-2)
(801,205,116,-2)
(802,205,116,-2)
(804,204,115,-2)
(806,203,114,-2)
(808,203,114,-2)
(809,202,112,-2)
(811,201,112,-2)
(813,200,111,-2)
(815,200,111,-2)
(817,199,110,-2)
(819,198,109,-2)
(821,197,109,-2)
(823,197,109,-2)
(825,196,108,-2)
(827,196,108,-2)
(828,195,107,-2)
(830,194,107,-2)
(832,194,107,-2)
(834,193,106,-2)
(836,193,106,-2)
(838,192,105,-2)
(840,192,105,-2)
(842,191,104,-2)
(844,191,104,-2)
(846,190,103,-2)
(848,190,103,-2)
(850,189,102,-2)
(852,189,102,-2)
(854,189,102,-2)
(856,188,101,-2)
(858,188,101,-2)
(860,187,100,-2)
(862,187,100,-2)
(864,187,100,-2)
(866,186,98,-2)
(868,186,98,-2)
(870,186,98,-2)
(872,186,98,-2)
(874,185,95,-2)
(876,185,95,-2)
(878,185,95,-2)
(880,185,95,-2)
(881,185,95,-2)
(883,185,95,-2)
(885,185,95,-2)
(887,185,95,-2)
(889,185,95,-2)
(891,185,95,-2)
(893,185,95,-2)
(895,185,95,-2)
(897,185,95,-2)
(899,185,95,-2)
(901,185,95,-2)
(903,185,95,-2)
(905,185,95,-2)
(907,186,86,-2)
(909,186,86,-2)
(911,186,86,-2)
(913,186,86,-2)
(915,186,86,-2)
(917,186,86,-2)
(919,187,83,-2)
(921,187,83,-2)
(923,187,83,-2)
(925,187,83,-2)
(927,188,82,-2)
(929,188,82,-2)
(931,188,82,-2)
(933,189,80,-2)
(935,189,80,-2)
(937,189,80,-2)
(939,190,79,-2)
(941,190,79,-2)
(943,191,78,-2)
(945,191,78,-2)
(947,191,78,-2)
(949,192,76,-2)
(951,192,76,-2)
(953,193,74,-2)
(955,194,73,-2)
(956,194,73,-2)
(958,195,71,-2)
(960,196,70,-2)
(962,196,70,-2)
(964,197,70,-2)
(965,197,70,-2)
(967,198,62,-2)
(968,199,61,-2)
(970,200,60,-2)
(972,201,59,-2)
(974,202,58,-2)
(975,203,57,-2)
(977,205,56,-2)
(979,206,55,-2)
(980,207,54,-2)
(982,208,53,-2)
(984,209,53,-2)
(985,211,52,-2)
(987,212,51,-2)
(988,213,51,-2)
(990,214,50,-2)
(991,216,50,-2)
(993,217,49,-2)
(994,218,48,-2)
(996,220,48,-2)
(997,221,47,-2)
(999,222,47,-2)
(1000,224,46,-2)
(1002,225,46,-2)
(1003,227,45,-2)
(1005,228,45,-2)
(1006,229,44,-2)
(1007,231,44,-2)
(1009,232,43,-2)
(1010,234,42,-2)
(1011,235,42,-2)
(1013,237,41,-2)
(1014,238,41,-2)
(1015,240,40,-2)
(1017,241,39,-2)
(1018,243,39,-2)
(1019,245,38,-2)
(1020,246,37,-2)
(1022,248,36,-2)
(1023,249,35,-2)
(1024,251,35,-2)
(1025,252,34,-2)
(1026,254,33,-2)
(1027,255,32,-2)
(1028,257,31,-2)
(1029,259,31,-2)
(1030,260,30,-2)
(1031,262,29,-2)
(1032,264,29,-2)
(1033,266,28,-2)
(1034,267,28,-2)
(1035,269,27,-2)
(1036,271,27,-2)
(1036,273,27,-2)
(1037,275,26,-2)
(1038,276,26,-2)
(1039,278,25,-2)
(1040,280,25,-2)
(1041,282,25,-2)
(1042,284,24,-2)
(1042,285,24,-2)
(1043,287,23,-2)
(1044,289,23,-2)
(1045,291,23,-2)
(1046,293,22,-2)
(1046,295,22,-2)
(1047,297,22,-2)
(1048,298,21,-2)
(1049,300,21,-2)
(1049,302,21,-2)
(1050,304,20,-2)
(1051,306,20,-2)
(1051,308,20,-2)
(1052,310,19,-2)
(1053,312,19,-2)
(1053,314,19,-2)
(1054,315,18,-2)
(1055,317,17,-2)
(1055,319,17,-2)
(1056,321,16,-2)
(1056,323,16,-2)
(1057,325,15,-2)
(1057,326,15,-2)
(1058,328,14,-2)
(1058,330,14,-2)
(1058,332,14,-2)
(1059,334,13,-2)
(1059,336,13,-2)
(1060,338,12,-2)
(1060,340,12,-2)
(1061,342,12,-2)
(1061,344,12,-2)
(1061,346,12,-2)
(1062,348,11,-2)
(1062,350,11,-2)
(1063,352,10,-2)
(1063,354,10,-2)
(1063,356,10,-2)
(1063,358,10,-2)
(1064,360,8,-2)
(1064,362,8,-2)
(1064,364,8,-2)
(1065,366,7,-2)
(1065,368,7,-2)
(1065,370,7,-2)
(1065,372,7,-2)
(1065,374,7,-2)
(1066,376,5,-2)
(1066,378,5,-2)
(1066,380,5,-2)
(1066,382,5,-2)
(1066,384,5,-2)
(1066,386,5,-2)
(1066,388,5,-2)
(1066,390,5,-2)
(1066,392,5,-2)
(1066,394,5,-2)
(1066,396,5,-2)
(1066,398,5,-2)
(1066,400,5,-2)
(1066,402,5,-2)
(1065,404,352,-2)
(1065,406,352,-2)
(1065,407,352,-2)
(1065,409,352,-2)
(1064,411,347,-2)
(1064,413,347,-2)
(1063,415,344,-2)
(1063,417,344,-2)
(1062,419,342,-2)
(1061,421,341,-2)
(1061,423,341,-2)
(1060,424,339,-2)
(1059,426,338,-2)
(1058,428,338,-2)
(1058,430,338,-2)
(1057,432,336,-2)
(1056,434,336,-2)
(1055,436,335,-2)
(1054,437,334,-2)
(1053,439,334,-2)
(1053,441,334,-2)
(1052,443,332,-2)
(1051,445,332,-2)
(1050,446,331,-2)
(1049,448,331,-2)
(1048,450,330,-2)
(1047,452,330,-2)
(1046,453,329,-2)
(1045,455,328,-2)
(1044,457,328,-2)
(1042,459,327,-2)
(1041,460,327,-2)
(1040,462,326,-2)
(1039,464,325,-2)
(1038,465,325,-2)
(1037,467,324,-2)
(1036,469,323,-2)
(1034,470,323,-2)
(1033,472,322,-2)
(1032,473,321,-2)
(1031,475,320,-2)
(1029,476,319,-2)
(1028,478,319,-2)
(1027,479,318,-2)
(1026,480,317,-2)
(1025,482,316,-2)
(1023,483,316,-2)
(1022,485,315,-2)
(1020,486,314,-2)
(1019,487,314,-2)
(1017,489,313,-2)
(1016,490,313,-2)
(1015,491,312,-2)
(1013,493,312,-2)
(1012,494,311,-2)
(1010,495,311,-2)
(1009,497,311,-2)
(1007,498,310,-2)
(1005,499,310,-2)
(1004,501,309,-2)
(1002,502,309,-2)
(1001,503,309,-2)
(999,504,308,-2)
(998,506,308,-2)
(996,507,307,-2)
(995,508,307,-2)
(993,509,307,-2)
(991,510,306,-2)
(990,512,306,-2)
(988,513,305,-2)
(986,514,305,-2)
(985,515,304,-2)
(983,516,304,-2)
(981,517,303,-2)
(980,518,303,-2)
(978,519,302,-2)
(976,520,302,-2)
(975,521,301,-2)
(973,522,301,-2)
(971,523,300,-2)
(969,524,299,-2)
(968,525,298,-2)
(966,526,298,-2)
(964,527,297,-2)
(962,528,296,-2)
(961,529,295,-2)
(959,530,293,-2)
(957,531,292,-2)
(956,531,292,-2)
(954,532,291,-2)
(952,532,291,-2)
(950,533,289,-2)
(948,534,288,-2)
(947,534,288,-2)
(945,535,286,-2)
(943,535,286,-2)
(941,536,285,-2)
(939,536,285,-2)
(937,537,283,-2)
(935,537,283,-2)
(933,538,282,-2)
(931,538,282,-2)
(929,539,281,-2)
(927,539,281,-2)
(925,539,281,-2)
(923,540,279,-2)
(921,540,279,-2)
(919,540,279,-2)
(917,541,278,-2)
(915,541,278,-2)
(913,541,278,-2)
(911,541,278,-2)
(909,541,278,-2)
(907,542,275,-2)
(905,542,275,-2)
(903,542,275,-2)
(901,542,275,-2)
(899,542,275,-2)
(897,542,275,-2)
(895,542,275,-2)
(893,542,275,-2)
(891,542,275,-2)
(889,543,270,-2)
(887,543,270,-2)
(885,542,269,-2)
(883,542,269,-2)
(881,542,269,-2)
(879,542,269,-2)
(877,542,269,-2)
(875,542,269,-2)
(874,542,269,-2)
(872,542,269,-2)
(870,542,269,-2)
(868,541,263,-2)
(866,541,263,-2)
(864,541,263,-2)
(862,541,263,-2)
(860,540,259,-2)
(858,540,259,-2)
(856,539,258,-2)
(854,539,258,-2)
(852,538,256,-2)
(850,538,256,-2)
(848,537,255,-2)
(846,537,255,-2)
(844,536,254,-2)
(843,536,254,-2)
(841,535,253,-2)
(839,535,253,-2)
(837,534,252,-2)
(835,533,252,-2)
(833,533,252,-2)
(831,532,251,-2)
(829,532,251,-2)
(827,531,250,-2)
(825,530,250,-2)
(824,529,249,-2)
(822,529,249,-2)
(820,528,249,-2)
(818,527,248,-2)
(816,526,248,-2)
(814,526,248,-2)
(812,525,247,-2)
(810,524,247,-2)
(809,523,246,-2)
(807,523,246,-2)
(805,522,246,-2)
(803,521,245,-2)
(801,520,245,-2)
(800,519,245,-2)
(798,518,244,-2)
(796,517,244,-2)
(795,517,244,-2)
(793,516,243,-2)
(791,515,242,-2)
(790,514,241,-2)
(788,513,241,-2)
(786,512,240,-2)
(784,511,239,-2)
(783,510,238,-2)
(781,509,238,-2)
(779,508,237,-2)
(778,507,237,-2)
(776,506,236,-2)
(774,505,236,-2)
(773,504,235,-2)
(771,502,235,-2)
(769,501,234,-2)
(768,500,234,-2)
(766,499,234,-2)
(764,498,233,-2)
(763,497,233,-2)
(761,495,233,-2)
(760,494,232,-2)
(758,493,232,-2)
(756,492,232,-2)
(755,490,231,-2)
(753,489,231,-2)
(752,488,231,-2)
(750,487,231,-2)
(749,485,230,-2)
(747,484,230,-2)
(746,483,230,-2)
(744,481,230,-2)
(742,480,229,-2)
(741,479,229,-2)
(739,477,229,-2)
(738,476,229,-2)
(736,475,228,-2)
(735,473,228,-2)
(733,472,228,-2)
(732,471,227,-2)
(730,469,227,-2)
(729,468,227,-2)
(728,467,224,-2)
(725,464,223,-2)
(722,461,222,-2)
(720,458,221,-2)
(717,455,220,-2)
(714,452,219,-2)
(712,448,218,-2)
(709,445,218,-2)
(707,442,217,-2)
(705,439,217,-2)
(702,436,216,-2)
(700,432,216,-2)
(698,429,215,-2)
(695,426,215,-2)
(693,422,214,-2)
(691,419,214,-2)
(689,416,213,-2)
(686,412,213,-2)
(684,409,212,-2)
(682,406,212,-2)
(681,404,212,-2)
(679,401,211,-2)
(677,397,210,-2)
(675,394,210,-2)
(673,390,209,-2)
(671,387,209,-2)
(669,383,208,-2)
(667,379,208,-2)
(665,376,208,-2)
(663,372,207,-2)
(661,369,207,-2)
(660,365,207,-2)
(658,361,207,-2)
(656,358,207,-2)
(654,354,206,-2)
(652,351,206,-2)
(651,347,206,-2)
(649,343,206,-2)
(647,340,206,-2)
(645,336,206,-2)
(644,332,206,-2)
(642,329,206,-2)
(641,327,207,-2)
(639,323,206,-2)
(637,320,206,-2)
(636,316,205,-2)
(634,312,205,-2)
(632,309,205,-2)
(631,305,205,-2)
(629,302,204,-2)
(627,298,204,-2)
(626,294,204,-2)
(624,290,204,-2)
(622,287,204,-2)
(621,283,204,-2)
(619,279,204,-2)
(617,276,204,-2)
(616,272,204,-2)
(614,268,204,-2)
(613,265,204,-2)
(611,261,204,-2)
(609,257,204,-2)
(608,254,204,-2)
(606,250,204,-2)
(605,248,205,-2)
(603,244,205,-2)
(602,241,205,-2)
(600,237,206,-2)
(598,233,206,-2)
(596,230,206,-2)
(595,226,206,-2)
(593,223,206,-2)
(591,219,206,-2)
(589,215,206,-2)
(588,212,206,-2)
(586,208,206,-2)
(584,204,206,-2)
(582,201,206,-2)
(580,197,206,-2)
(579,193,206,-2)
(577,190,206,-2)
(575,186,205,-2)
(573,182,205,-2)
(572,179,205,-2)
(570,175,205,-2)
(569,173,206,-2)
(567,170,206,-2)
(566,166,206,-2)
(564,162,206,-2)
(562,159,206,-2)
(560,155,206,-2)
(559,152,206,-2)
(557,148,206,-2)
(555,144,206,-2)
(553,141,206,-2)
(552,137,206,-2)
(550,133,206,-2)
(548,130,206,-2)
(547,126,206,-2)
(545,123,206,-2)
(543,119,206,-2)
(541,115,206,-2)
(540,112,206,-2)
(538,108,206,-2)
(536,105,206,-2)
(534,101,206,-2)
(533,97,206,-2)
(531,94,206,-2)
(530,92,206,-2)
(527,87,206,-2)
(525,81,206,-2)
(522,76,206,-2)
(519,70,206,-2)
(517,65,206,-2)
(514,59,206,-2)
(511,54,206,-2)
(509,49,206,-2)
(506,43,206,-2)
(503,38,207,-2)
(501,32,207,-2)
(498,27,207,-2)
(495,22,207,-2)
(494,19,207,-2)
(491,13,207,-2)
(488,8,207,-2)
(486,2,207,-2)
(483,-2,207,-2)
(480,-8,207,-2)
(477,-13,207,-2)
(475,-19,207,-2)
(472,-24,207,-2)
(469,-30,207,-2)
(466,-35,207,-2)
(464,-41,207,-2)
(461,-46,207,-2)
(458,-52,207,-2)
(455,-57,207,-2)
(452,-63,207,-2)
(449,-68,208,-2)
(448,-72,208,-2)
(447,-72,208,-2)
(445,-76,208,-2)
(443,-80,208,-2)
(441,-84,208,-2)
(439,-88,208,-2)
(437,-92,208,-2)
(435,-96,208,-2)
(433,-100,208,-2)
(431,-104,208,-2)
(429,-108,208,-2)
(427,-112,208,-2)
(425,-116,208,-2)
(423,-120,208,-2)
(421,-124,208,-2)
(419,-128,208,-2)
(417,-132,208,-2)
(415,-136,208,-2)
(413,-140,208,-2)
(411,-144,208,-2)
(409,-148,208,-2)
(407,-152,208,-2)
(405,-156,208,-2)
(403,-160,208,-2)
(401,-164,208,-2)
(399,-168,208,-2)
(397,-172,208,-2)
(395,-176,208,-2)
(393,-180,208,-2)
(391,-184,208,-2)
(389,-188,208,-2)
(387,-192,208,-2)
(385,-196,208,-2)
(383,-200,208,-2)
(381,-204,208,-2)
